t,l_0_0,l_0_1,l_0_2,l_1_0,l_1_1,l_1_2,l_2_0,l_2_1,l_2_2,l_3_0,l_3_1,l_3_2,l_4_0,l_4_1,l_4_2,l_dot_0_0,l_dot_0_1,l_dot_0_2,l_dot_1_0,l_dot_1_1,l_dot_1_2,l_dot_2_0,l_dot_2_1,l_dot_2_2,l_dot_3_0,l_dot_3_1,l_dot_3_2,l_dot_4_0,l_dot_4_1,l_dot_4_2
3.260000000000000231e+00,2.544595309672774142e-01,2.901357380625974036e-01,3.292244208261491667e-01,3.086034725420506719e-01,2.795183840722808566e-01,2.829514498393207456e-01,3.157791355631549002e-01,2.757179265700365756e-01,2.818087427691332025e-01,2.947394150324492701e-01,2.879057314596142891e-01,2.912392200692134336e-01,2.878171121559897627e-01,2.916082127024738346e-01,2.920863624175389361e-01,8.087039809951621083e-02,8.533283914032299688e-02,1.037859243086404620e-01,8.727511146957470101e-02,9.336165816714710186e-02,8.906542112550833168e-02,9.262553500519862815e-02,8.523831159970043925e-02,9.183673889805452073e-02,8.689983261235563472e-02,8.858978939346374981e-02,9.409172596218255691e-02,8.709026053136789680e-02,9.011853085061256874e-02,9.155103825074639712e-02
3.270000000000000018e+00,2.552672629282463634e-01,2.909894971381493667e-01,3.302628562159621306e-01,3.094759527281432665e-01,2.804524339213302908e-01,2.838419644777256945e-01,3.167055885326760523e-01,2.765703072379143146e-01,2.827268734748766277e-01,2.956090632355052872e-01,2.887913192038016330e-01,2.921797597622228793e-01,2.886881812848082762e-01,2.925092875956200600e-01,2.930017768952612456e-01,8.100746278769463404e-02,8.527708957392401978e-02,1.037005123822970359e-01,8.734516686161708510e-02,9.326800382398242606e-02,8.908243278242256036e-02,9.256810972394619030e-02,8.523970406142264422e-02,9.190151700890579478e-02,8.674927194572329414e-02,8.864485847112457684e-02,9.419673835402382622e-02,8.704691151923694969e-02,9.013905909406315364e-02,9.158340600407594012e-02
3.280000000000000249e+00,2.560757671617847064e-01,2.918429554645339263e-01,3.313007991614297931e-01,3.103489113015298617e-01,2.813858767360675195e-01,2.847325624353815310e-01,3.176316553121188990e-01,2.774226890297036840e-01,2.836454450941778282e-01,2.964777254399825757e-01,2.896772352939767092e-01,2.931210206938562046e-01,2.895589586648753544e-01,2.934104871864026687e-01,2.939174214802011131e-01,8.115472747236145146e-02,8.521678731458078027e-02,1.036090838631676114e-01,8.741789458127573187e-02,9.317041901084818778e-02,8.910052350359533302e-02,9.250963375043086412e-02,8.524063143850336977e-02,9.196817668060898454e-02,8.659322218378072422e-02,8.870245965476349082e-02,9.430502220618032505e-02,8.700221486799199211e-02,9.016049135619726151e-02,9.161655452622725904e-02
3.290000000000000036e+00,2.568855165900488235e-01,2.926959097023115741e-01,3.323379641531817863e-01,3.112225187392286818e-01,2.823184690643314454e-01,2.856233021561820351e-01,3.185572180068285131e-01,2.782750655762321612e-01,2.845646046633873438e-01,2.973450301466500911e-01,2.905636330524671296e-01,2.940632435434068492e-01,2.904293436671689932e-01,2.943118673385360373e-01,2.948333640806129474e-01,8.130839365482880887e-02,8.515363411548414196e-02,1.035138732400484596e-01,8.749221296412752757e-02,9.307087548369058494e-02,8.911891323721678193e-02,9.245134828909701286e-02,8.524072605656725365e-02,9.203564848764009265e-02,8.643475307026042553e-02,8.876094836169691471e-02,9.441497011002034090e-02,8.695695996633596991e-02,9.018224906589976386e-02,9.165008189253423532e-02
3.300000000000000266e+00,2.576969005190575812e-01,2.935481923219409039e-01,3.333741162782764000e-01,3.120969138072802185e-01,2.832500140366974728e-01,2.865142300455667534e-01,3.194821831836753834e-01,2.791274296640768315e-01,2.854844712889101355e-01,2.982106767764762245e-01,2.914506356999697068e-01,2.950066238358973747e-01,2.912992550241031431e-01,2.952134729689602777e-01,2.957496597493534107e-01,8.146515156842208671e-02,8.508910696976115795e-02,1.034168324191261507e-01,8.756714396647834187e-02,9.297112055569052569e-02,8.913693037140357767e-02,9.239432151225109024e-02,8.523968971531667438e-02,9.210299171850931665e-02,8.627655097350725444e-02,8.881890652907878381e-02,9.452515352578523544e-02,8.691184135313395620e-02,9.020383202643124376e-02,9.168362613938259298e-02
3.310000000000000053e+00,2.585102246386923319e-01,2.943996716037782790e-01,3.344090712202005822e-01,3.129722035607467867e-01,2.841803613664768413e-01,2.874053804705208881e-01,3.204064818710547491e-01,2.799797732355640001e-01,2.864051361472054746e-01,2.990744356706286355e-01,2.923383363555502878e-01,2.959513119420790761e-01,2.921686308295271539e-01,2.961153380478409591e-01,2.966663506838815301e-01,8.162218017847983065e-02,8.502445811047511237e-02,1.033196307239775402e-01,8.764181316536302779e-02,9.287267709726372555e-02,8.915401173419888747e-02,9.233944856006169599e-02,8.523729368853175115e-02,9.216939437576102123e-02,8.612091888647839533e-02,8.887514261390061510e-02,9.463432278258940289e-02,8.686745871741315128e-02,9.022481841542800973e-02,9.171686526420998187e-02
3.320000000000000284e+00,2.593257110226970252e-01,2.952502516380782205e-01,3.354426952588700495e-01,3.138484633437130245e-01,2.851094073497174586e-01,2.882967757595756297e-01,3.213300695588871547e-01,2.808320873887693025e-01,2.873266624847870543e-01,2.999361480904742527e-01,2.932267980366440319e-01,2.968974130784322596e-01,2.930374285387263300e-01,2.970174855985694973e-01,2.975834662262586972e-01,8.177714718235380709e-02,8.496071501062540943e-02,1.032236548955697969e-01,8.771544975854543569e-02,9.277684353606061030e-02,8.916970259357243078e-02,9.228745154055956190e-02,8.523337872407034388e-02,9.223417317597383536e-02,8.596977642674331899e-02,8.892869159299145176e-02,9.474140707842032549e-02,8.682431689836289657e-02,9.024486478490209573e-02,9.174951722550586664e-02
3.330000000000000071e+00,2.601434981286781523e-01,2.960998723249928521e-01,3.364749052706290655e-01,3.147257367892855040e-01,2.860370948652031786e-01,2.891884262028077135e-01,3.222529261986180615e-01,2.816843623775177607e-01,2.882490856182229333e-01,3.007957262175793289e-01,2.941160536590551877e-01,2.978449873071662424e-01,2.939056249684213751e-01,2.979199276977627653e-01,2.985010228631483353e-01,8.192820900940896156e-02,8.489868038314772603e-02,1.031300090922604440e-01,8.778738656451838540e-02,9.268469385696642693e-02,8.918365665742043757e-02,9.223887952963752412e-02,8.522785504386803934e-02,9.229677354976049963e-02,8.582465983648393526e-02,8.897881496301786319e-02,9.484551448013849029e-02,8.678282588533467456e-02,9.026370606124130280e-02,9.178133994281162389e-02
3.339999999999999858e+00,2.609636407981048567e-01,2.969485093745724558e-01,3.375056687282506629e-01,3.156040358195928430e-01,2.869634133744541349e-01,2.900803300518398076e-01,3.231750562032179586e-01,2.825365876113837826e-01,2.891724129341354810e-01,3.016531531537092747e-01,2.950061060369571497e-01,2.987940495362191862e-01,2.947732162967688363e-01,2.988226654752634825e-01,2.994190242258163992e-01,8.207401082102344647e-02,8.483893218091387300e-02,1.030395148897972485e-01,8.785706002250363855e-02,9.259707760210113270e-02,8.919563607356567614e-02,9.219410857105057866e-02,8.522070234393819277e-02,9.235676964176804671e-02,8.568672198249438487e-02,8.902500074048398659e-02,9.494593192347747235e-02,8.674330081784212276e-02,9.028115554520910191e-02,9.181213129672050055e-02
3.350000000000000089e+00,2.617861102563086573e-01,2.977961743067651934e-01,3.385350037009365320e-01,3.164833406457858156e-01,2.878883989217268513e-01,2.909724735198402912e-01,3.240964884471826957e-01,2.833887516556910513e-01,2.900966238892015436e-01,3.025084829208289916e-01,2.958969278828925686e-01,2.997445695192582638e-01,2.956402180633609378e-01,2.997256891141399371e-01,3.003374610901310970e-01,8.221368651058866273e-02,8.478182359673187840e-02,1.029527112813183043e-01,8.792401019245199567e-02,9.251461987081949223e-02,8.920551142975741143e-02,9.215334167641582586e-02,8.521196979437188623e-02,9.241386431067764862e-02,8.555673235618121986e-02,8.906696346173148537e-02,9.504212521304387928e-02,8.670596198556097811e-02,9.029710491194473110e-02,9.184172912887759999e-02
3.359999999999999876e+00,2.626107941124837808e-01,2.986429144514169964e-01,3.395629788543168548e-01,3.173635997680371856e-01,2.888121341340139092e-01,2.918648307815231435e-01,3.250172762665327619e-01,2.842408422315125804e-01,2.910216700101521115e-01,3.033618404611024832e-01,2.967884618077731296e-01,3.006964718556795479e-01,2.965066651692254696e-01,3.006289778506859856e-01,3.012563113765628353e-01,8.234685870350912096e-02,8.472748306334595969e-02,1.028698546773520323e-01,8.798788075504319905e-02,9.243772131971102202e-02,8.921326175367144673e-02,9.211660882521252591e-02,8.520177603933795640e-02,9.246788912920470005e-02,8.543507707356330638e-02,8.910464418293960465e-02,9.513373902231737900e-02,8.667093482832916029e-02,9.031152421096313998e-02,9.187001124197990976e-02
3.370000000000000107e+00,2.634374963596869401e-01,2.994888129482718986e-01,3.405897134504508039e-01,3.182447299755418735e-01,2.897347482210441694e-01,2.927573639731483879e-01,3.259374974588140628e-01,2.850928462156708809e-01,2.919474748937728181e-01,3.042134216368931332e-01,2.976806203208797741e-01,3.016496359906081226e-01,2.973726118768258986e-01,3.015324999744212198e-01,3.021755401501844962e-01,8.247363875720262194e-02,8.467581425343652379e-02,1.027909189058171385e-01,8.804841901168598828e-02,9.236655816259996266e-02,8.921897451291010972e-02,9.208376696478201562e-02,8.519030919708298066e-02,9.251880438409879059e-02,8.532175887527182478e-02,8.913821048012507409e-02,9.522059689365068580e-02,8.663824993614668846e-02,9.032446186615503136e-02,9.189689539977628774e-02
3.379999999999999893e+00,2.642659373748373342e-01,3.003339887469717029e-01,3.416153773478259326e-01,3.191266163465167893e-01,2.906564169752827720e-01,2.936500231925215365e-01,3.268572542830974204e-01,2.859447496407376277e-01,2.928739342069034413e-01,3.050634932307635938e-01,2.985732858298625336e-01,3.026038962148978051e-01,2.982381318100613687e-01,3.024362128280908002e-01,3.030950996206710490e-01,8.259462676110010393e-02,8.462649607962018095e-02,1.027155952120226423e-01,8.810547588451807244e-02,9.230108217054538988e-02,8.922284561500223865e-02,9.205450001032780549e-02,8.517782685993126324e-02,9.256669907614369086e-02,8.521639712655033894e-02,8.916805644914221896e-02,9.530270123826956041e-02,8.660784304917573673e-02,9.033604467578680575e-02,9.192233932706746213e-02
3.390000000000000124e+00,2.650957539187169254e-01,3.011785966070563147e-01,3.426401910013587293e-01,3.200091122482008887e-01,2.915773627719311367e-01,2.945427464989940902e-01,3.277766734599787402e-01,2.867965376950340484e-01,2.938009156864382354e-01,3.059123929454757862e-01,2.994663106407406405e-01,3.035590416651317014e-01,2.991033179542668119e-01,3.033400628076656780e-01,3.040149291422998834e-01,8.271091153664572593e-02,8.457898269444970307e-02,1.026432922586678759e-01,8.815900591640613015e-02,9.224102067184108966e-02,8.922517940740322395e-02,9.202831884491552428e-02,8.516465609428487682e-02,9.261179092015740799e-02,8.511822781725469911e-02,8.919480270568287683e-02,9.538023333627282385e-02,8.657955505774062033e-02,9.034647781250061682e-02,9.194634070970603146e-02
3.399999999999999911e+00,2.659264991359698849e-01,3.020228270979633534e-01,3.436644254623940076e-01,3.208920393368553392e-01,2.924978545689267406e-01,2.954354599134632053e-01,3.286959061715790109e-01,2.876481947226304237e-01,2.947282591393257656e-01,3.067605294039909003e-01,3.003595169579025281e-01,3.045148163236215400e-01,2.999682826562126703e-01,3.042439853623422619e-01,3.049349552139505870e-01,8.282407063729685381e-02,8.453250349041410705e-02,1.025731361258424706e-01,8.820906727094583732e-02,9.218587655201561371e-02,8.922638867749493885e-02,9.200456131947291893e-02,8.515119344062362094e-02,9.265442634499211627e-02,8.502610356185315299e-02,8.921929638527643924e-02,9.545355333663234354e-02,8.655313200232779558e-02,9.035604482331431597e-02,9.196893719459647842e-02
3.410000000000000142e+00,2.667576425551033692e-01,3.028669065990284293e-01,3.446884023787055717e-01,3.217751875577632426e-01,2.934182079069435067e-01,2.963280774183718047e-01,3.296151280615442491e-01,2.884997042233466424e-01,2.956557764425690737e-01,3.076083821494695614e-01,3.012526968841056640e-01,3.054709190184081158e-01,3.008331576241051186e-01,3.051479049945427513e-01,3.058550914791052233e-01,8.293617034852406034e-02,8.448606309993855756e-02,1.025039703110263711e-01,8.825582173246186712e-02,9.213492825383229334e-02,8.922699465258582263e-02,9.198239225278988240e-02,8.513790491350502199e-02,9.269508049353421264e-02,8.493849359942622079e-02,8.924261114328982392e-02,9.552320025719303331e-02,8.652822507358584603e-02,9.036510762962152166e-02,9.199020638969515606e-02
3.419999999999999929e+00,2.675885700884866880e-01,3.037110972994850888e-01,3.457124939944957731e-01,3.226583151452297460e-01,2.943387849093913600e-01,2.972205009577085222e-01,3.305345392350456102e-01,2.893510488527518687e-01,2.965832515432253458e-01,3.084565016452713859e-01,3.021456124204768279e-01,3.064270034232611795e-01,3.016980939275860085e-01,3.060517352599149143e-01,3.067752387258479430e-01,8.304976568781109736e-02,8.443844139538442262e-02,1.024343557290898210e-01,8.829953470600780674e-02,9.208722977728923953e-02,8.922762699991081126e-02,9.196080343151841197e-02,8.512532600156438867e-02,9.273435722270427506e-02,8.485348379366682015e-02,8.926604715492754416e-02,9.558989198467288118e-02,8.650439061232551019e-02,9.037410652719156390e-02,9.201026586401028773e-02
3.430000000000000160e+00,2.684191348106116926e-01,3.045554569994374239e-01,3.467367944217867870e-01,3.235414003664850990e-01,2.952595594938504653e-01,2.981127780148064566e-01,3.314541059737594608e-01,2.902022861344305538e-01,2.975106594694653661e-01,3.093049088170254368e-01,3.030382976245635795e-01,3.073830144075545001e-01,3.025630976178709797e-01,3.069554870102079169e-01,3.076953796754319237e-01,8.317189923907210292e-02,8.438672033069880007e-02,1.023599348711413670e-01,8.834273185397829853e-02,9.203966435453821149e-02,8.922867827139474572e-02,9.193857316976125627e-02,8.511286261329535641e-02,9.277437467968333018e-02,8.476603233401629189e-02,8.929129928129274363e-02,9.565727787488040312e-02,8.648023109104339967e-02,9.038368175937425142e-02,9.203018247159917842e-02
3.439999999999999947e+00,2.692500675789200604e-01,3.053996656073427740e-01,3.477608678760932825e-01,3.244247108316939410e-01,2.961800903840359211e-01,2.990050559934539498e-01,3.323735633378324117e-01,2.910534711618600334e-01,2.984382510250225273e-01,3.101529368133449927e-01,3.039310718875332107e-01,3.083393401555640789e-01,3.034279890644871469e-01,3.078592745565223998e-01,3.086156214846584867e-01,8.330609162806791590e-02,8.432964399695346003e-02,1.022783530554400855e-01,8.838753212402102044e-02,9.199028666686492883e-02,8.922982814378217775e-02,9.191540169524607673e-02,8.509947289723281127e-02,9.281661993082311601e-02,8.467323336949607315e-02,8.931856087977323166e-02,9.572825581145071039e-02,8.645480671487439095e-02,9.039396675254730840e-02,9.205094059077748025e-02
3.450000000000000178e+00,2.700818522794048437e-01,3.062435135417213017e-01,3.487844226843532236e-01,3.253083472818614208e-01,2.971002679953946846e-01,2.998973360543250033e-01,3.332928515442654116e-01,2.919045632549031044e-01,2.993661434122761311e-01,3.110003201957099450e-01,3.048240212302408270e-01,3.092961740450388408e-01,3.042926995932058731e-01,3.087631292933283866e-01,3.095360164102705647e-01,8.344878076895492769e-02,8.426876804469725368e-02,1.021917469317043664e-01,8.843304949807732906e-02,9.194032270094547321e-02,8.923079536370780163e-02,9.189160253256337119e-02,8.508538512945205967e-02,9.286041956621539362e-02,8.457695440258519715e-02,8.934695694405642152e-02,9.580172367586545223e-02,8.642855732614786179e-02,9.040465022800896200e-02,9.207229278086845325e-02
3.459999999999999964e+00,2.709148980668399931e-01,3.070868235374395461e-01,3.498072122422075103e-01,3.261923925781791689e-01,2.980200036902698746e-01,3.007896176591777770e-01,3.342119209859248929e-01,2.927555274766082682e-01,3.002944351598917927e-01,3.118468370558894476e-01,3.057172166334694574e-01,3.102536785745769188e-01,3.051571718474266337e-01,3.096670771246246012e-01,3.104566083432270251e-01,8.359680785338879927e-02,8.420547306437051183e-02,1.021020100600847774e-01,8.847849816458284999e-02,9.189085434469874969e-02,8.923133650958579854e-02,9.186746507428222852e-02,8.507080232361247107e-02,9.290516431103865158e-02,8.447886714113510276e-02,8.937571713667098738e-02,9.587668242154301357e-02,8.640187991120525102e-02,9.041545770372654001e-02,9.209401081841710190e-02
3.470000000000000195e+00,2.717495401877759176e-01,3.079294502837256475e-01,3.508290345265266952e-01,3.270769121466063911e-01,2.989392289575334982e-01,3.016818988995634832e-01,3.351307317338798608e-01,2.936063348226251035e-01,3.012232064953594968e-01,3.126923079525477100e-01,3.066107146106402115e-01,3.112119859233503094e-01,3.060213594954715455e-01,3.105711386683204234e-01,3.113774329667321483e-01,8.374742948865017411e-02,8.414095988737087251e-02,1.020107851090308743e-01,8.852319814163749079e-02,9.184281379956373004e-02,8.923124558646917948e-02,9.184325389090622349e-02,8.505589953834913342e-02,9.295031287035399048e-02,8.438043932265357205e-02,8.940417715645604391e-02,9.595224339523093782e-02,8.637512617295950434e-02,9.042615211727648983e-02,9.211588801245522429e-02
3.479999999999999982e+00,2.725860399805392631e-01,3.087712804241689590e-01,3.518497320954108720e-01,3.279619539778693693e-01,2.998578954125855067e-01,3.025741764968261638e-01,3.360492535374018930e-01,2.944569622212039328e-01,3.021525193449931534e-01,3.135365959112439427e-01,3.075045572078123346e-01,3.121711979511043178e-01,3.068852272305851447e-01,3.114753292562357223e-01,3.122985177562354608e-01,8.389831769764473368e-02,8.407624958605333654e-02,1.019194638552912563e-01,8.856657527700539934e-02,9.179698358049948048e-02,8.923035402604985455e-02,9.181920873087338897e-02,8.504082387727275594e-02,9.299539192910522001e-02,8.428293471430478578e-02,8.943177873856102134e-02,9.602762833700580203e-02,8.634860253089497728e-02,9.043653382584428135e-02,9.213773920450142596e-02
3.490000000000000213e+00,2.734245848752327457e-01,3.096122325567204348e-01,3.528691920881897870e-01,3.288475486274618498e-01,3.007759747973546838e-01,3.034664458021031352e-01,3.369674658239653064e-01,2.953073925331961558e-01,3.030824173339307093e-01,3.143796064244323563e-01,3.083987720036829860e-01,3.131313861981580016e-01,3.077487507709344983e-01,3.123796589341012453e-01,3.132198819794319022e-01,8.404755991890316968e-02,8.401218347373015649e-02,1.018291871839134971e-01,8.860816124811503325e-02,9.175399651598509232e-02,8.922853068665856369e-02,9.179554452055617431e-02,8.502569448896972470e-02,9.303999615211881735e-02,8.418741311290929563e-02,8.945806965444577652e-02,9.610216938027327238e-02,8.632257012106750449e-02,9.044644060622446247e-02,9.215940076856116159e-02
3.500000000000000000e+00,2.742652883937353736e-01,3.104522572336922970e-01,3.538873462254227831e-01,3.297337092156447103e-01,3.016934589802979239e-01,3.043587007963245439e-01,3.378853576992468244e-01,2.961576145520538605e-01,3.040129257861343137e-01,3.152212874514621621e-01,3.092933721095873500e-01,3.140925918854037824e-01,3.086119168596091478e-01,3.132841324615581735e-01,3.141415366962616584e-01,8.419365900658119795e-02,8.394942310467098934e-02,1.017408450882442139e-01,8.864759356205914598e-02,9.171433574801973743e-02,8.922568185326493206e-02,9.177245136426154248e-02,8.501060256700208873e-02,9.308378818410388555e-02,8.409473034494405197e-02,8.948270371188055128e-02,9.617530905176809031e-02,8.629724479610433041e-02,9.045574765482067292e-02,9.218073061112665167e-02
3.510000000000000231e+00,2.751081901497025584e-01,3.112913369617582027e-01,3.549041708088988556e-01,3.306204314274463485e-01,3.026103599564008428e-01,3.052509340902136992e-01,3.388029279471258537e-01,2.970076230038303233e-01,3.049440517243900417e-01,3.160616294185775721e-01,3.101883561694986913e-01,3.150548259143078345e-01,3.094747232646212765e-01,3.141887493121584551e-01,3.150634847589102727e-01,8.433553323045955841e-02,8.388845027410275768e-02,1.016550766699290259e-01,8.868461555559471743e-02,9.167833473212265438e-02,8.922175123747742853e-02,9.175009454423084521e-02,8.499561134990754607e-02,9.312649864965223678e-02,8.400553826654234835e-02,8.950544075494595853e-02,9.624660027155407249e-02,8.627279712520420640e-02,9.046436758764560271e-02,9.220160817117696583e-02
3.520000000000000018e+00,2.759532558485655596e-01,3.121294862019532435e-01,3.559196867216364857e-01,3.315076935126622382e-01,3.035267098471771674e-01,3.061431369242867961e-01,3.397201850296843739e-01,2.978574185471794533e-01,3.058757838703081711e-01,3.169006652189179096e-01,3.110837083600281883e-01,3.160180688669097515e-01,3.103371787789054870e-01,3.150935036733645278e-01,3.159857208118086458e-01,8.447251627594397350e-02,8.382956701820974688e-02,1.015722701389125820e-01,8.871907639514305111e-02,9.164617723733313459e-02,8.921671997754337946e-02,9.172861452063993393e-02,8.498075612119948552e-02,9.316792615323833682e-02,8.392028476349393251e-02,8.952614666403299615e-02,9.631570635302411088e-02,8.624935239413727972e-02,9.047225044032101982e-02,9.222193442017796727e-02
3.530000000000000249e+00,2.768003772875323176e-01,3.129667513696739456e-01,3.569339594278838068e-01,3.323954562858553730e-01,3.044425609006693456e-01,3.070352991688531374e-01,3.406371470872070484e-01,2.987070077733562923e-01,3.068080926443229606e-01,3.177384702125173876e-01,3.119793983904251555e-01,3.169822710058227688e-01,3.111993032203189680e-01,3.159983844465496516e-01,3.169082312916329802e-01,8.460435724406521751e-02,8.377289561413352181e-02,1.014925628134385194e-01,8.875093107678969084e-02,9.161789734621053616e-02,8.921060663834898263e-02,9.170812693159910434e-02,8.496604420936690327e-02,9.320793727921931893e-02,8.383921375124485376e-02,8.954479335584306088e-02,9.638240100290020040e-02,8.622699060524517678e-02,9.047938366807778410e-02,9.224163186208234055e-02
3.540000000000000036e+00,2.776493723555866211e-01,3.138032108346782145e-01,3.579470989731186048e-01,3.332836631263559335e-01,3.053579854914480474e-01,3.079274093240149668e-01,3.415538419381810020e-01,2.995564032062166260e-01,3.077409301656927609e-01,3.185751622263052751e-01,3.128753815025769325e-01,3.179473522742335967e-01,3.120611274316412720e-01,3.169033752469974652e-01,3.178309944273047249e-01,8.473122065147907500e-02,8.371837857997303789e-02,1.014158411200495186e-01,8.878024042628450407e-02,9.159337945483429777e-02,8.920346721141929336e-02,9.168872259315308249e-02,8.495145498787451399e-02,9.324646659183496999e-02,8.376236517489758782e-02,8.956145878338789279e-02,9.644656832123336965e-02,8.620574647744098928e-02,9.048579214575579177e-02,9.226064453332956383e-02
3.550000000000000266e+00,2.784999850334887173e-01,3.146389749210853348e-01,3.589592599840482068e-01,3.341722399782614539e-01,3.062730761206126084e-01,3.088194545196677465e-01,3.424703070792960991e-01,3.004056233022172617e-01,3.086742302525000703e-01,3.194109015541058971e-01,3.137715984710087724e-01,3.189132022959026425e-01,3.129226932805747041e-01,3.178084544039025405e-01,3.187539802399908528e-01,8.485368643046634074e-02,8.366577867478450226e-02,1.013417405935872484e-01,8.880717109904158468e-02,9.157235827280389706e-02,8.919539511491823836e-02,9.167046749928109417e-02,8.493693987516265365e-02,9.328351663520775827e-02,8.368957500921099524e-02,8.957632693598968632e-02,9.650820280140376406e-02,8.618560944620921871e-02,9.049153816780403092e-02,9.227893800284596437e-02
3.560000000000000053e+00,2.793518853937749791e-01,3.154741859073760257e-01,3.599706416686095367e-01,3.350610953504367107e-01,3.071879454157904199e-01,3.097114205154996025e-01,3.433865896854446653e-01,3.012546924504158619e-01,3.096079084216513122e-01,3.202458909566385237e-01,3.146679756028840091e-01,3.198796803751636775e-01,3.137840536597439334e-01,3.187135949603698837e-01,3.196771505431034721e-01,8.497274992893281975e-02,8.361467889858148483e-02,1.012696458771924074e-01,8.883199558013935015e-02,9.155441882323889224e-02,8.918652119364858799e-02,9.165340282189676779e-02,8.492242233464733503e-02,9.331915793334283338e-02,8.362047525860032138e-02,8.958968783928095148e-02,9.656740933012059047e-02,8.616652366360585957e-02,9.049672144828053988e-02,9.229649937204463528e-02
3.570000000000000284e+00,2.802046696007580162e-01,3.163090180263924411e-01,3.609814878159692264e-01,3.359501203165139449e-01,3.081027261311377607e-01,3.106032917009920458e-01,3.443027466097217104e-01,3.021036409724710547e-01,3.105418618888771132e-01,3.210803756615175364e-01,3.155644247380040013e-01,3.208466154969242257e-01,3.146452724866961592e-01,3.196187646734152121e-01,3.206004589423001594e-01,8.508982191040935505e-02,8.356448249233489056e-02,1.011986907223046961e-01,8.885509218432045830e-02,9.153899644277889436e-02,8.917701371905197016e-02,9.163754491084820375e-02,8.490779787472023388e-02,9.335352899012797079e-02,8.355449395713715477e-02,8.960193755520461101e-02,9.662440318742213097e-02,8.614838799825833004e-02,9.050147912085244883e-02,9.231333727482553264e-02
3.580000000000000071e+00,2.810578599105267306e-01,3.171436774653381141e-01,3.619920867965233380e-01,3.368391885148924181e-01,3.090175711473389097e-01,3.114950510954194174e-01,3.452188443834248721e-01,3.029525051226423238e-01,3.114759695687321361e-01,3.219146433632522064e-01,3.164608432488081324e-01,3.218138063266652860e-01,3.155064247039011116e-01,3.205239260139648438e-01,3.215238508354836267e-01,8.520672855405178603e-02,8.351441293797291776e-02,1.011277579886628586e-01,8.887694505599187667e-02,9.152537678158359502e-02,8.916707838920891194e-02,9.162288529391800218e-02,8.489293404874867499e-02,9.338683628933365510e-02,8.349085516854949651e-02,8.961357818201398651e-02,9.667951004667574288e-02,8.613105603536549970e-02,9.050598573879595210e-02,9.232948187757537839e-02
3.589999999999999858e+00,2.819109127460489583e-01,3.179783967520298793e-01,3.630027687830799654e-01,3.377281652821824687e-01,3.099326368809938725e-01,3.123866870974533749e-01,3.461349549708931383e-01,3.038013288416676061e-01,3.124100954665873231e-01,3.227490108749331843e-01,3.173571224225944509e-01,3.227810271743820070e-01,3.163675927471709115e-01,3.214290391927748791e-01,3.224472649119979883e-01,8.532614087358232624e-02,8.346335727301346097e-02,1.010551923635209653e-01,8.889817749546530257e-02,9.151270335069128237e-02,8.915691347185493443e-02,9.160933488537188751e-02,8.487763370876424962e-02,9.341945773364848660e-02,8.342837795749423468e-02,8.962525328839318628e-02,9.673333975727854694e-02,8.611428000169767116e-02,9.051046712251480109e-02,9.234503612933223082e-02
3.600000000000000089e+00,2.827637223789310483e-01,3.188131849690953867e-01,3.640136334884933600e-01,3.386171401020537930e-01,3.108477195826766515e-01,3.132783070515121615e-01,3.470510434973677061e-01,3.046501605085886188e-01,3.133442319398263565e-01,3.235834029608788964e-01,3.182533533050836416e-01,3.237482706568685087e-01,3.172287568332830543e-01,3.223341367112860234e-01,3.233706963820283109e-01,8.545764260378714561e-02,8.340771312557876405e-02,1.009746844204335720e-01,8.891987492883668409e-02,9.150048072309094338e-02,8.914582695505088306e-02,9.159576796926920117e-02,8.486108254162735842e-02,9.345359636683073234e-02,8.336251529126773030e-02,8.963802723628334912e-02,9.678957881779509664e-02,8.609683565096137858e-02,9.051532437525748598e-02,9.236104698323877038e-02
3.609999999999999876e+00,2.836168658751992422e-01,3.196477994251051280e-01,3.650243259568381471e-01,3.395062266090960734e-01,3.117627016555176156e-01,3.141699068455802157e-01,3.479670546483502047e-01,3.054989468087768167e-01,3.142785065318878801e-01,3.244175286996407448e-01,3.191496323452099881e-01,3.247157466120055846e-01,3.180898439319341242e-01,3.232392535600725481e-01,3.242942000031173722e-01,8.560116359235821204e-02,8.334753383826822015e-02,1.008862599998645998e-01,8.894205387620200687e-02,9.148890386756602933e-02,8.913359315298248486e-02,9.158193318540158723e-02,8.484322433624008619e-02,9.348955905431995117e-02,8.329295723528881701e-02,8.965168723980626586e-02,9.684875969921648287e-02,8.607857137837301997e-02,9.052049214012634903e-02,9.237773706474194935e-02
3.620000000000000107e+00,2.844708932691571990e-01,3.204820259381200298e-01,3.660344909734716268e-01,3.403954759457357149e-01,3.126775850208742269e-01,3.150614301849817833e-01,3.488829612158285132e-01,3.063476177989817306e-01,3.152130295975336671e-01,3.252511801951336046e-01,3.200459975051225814e-01,3.256836337148357186e-01,3.189508030060076438e-01,3.241444036587900479e-01,3.252178230877680876e-01,8.575287162750164227e-02,8.328426633267059509e-02,1.007924416027501519e-01,8.896438853157230542e-02,9.147819364547331300e-02,8.912033902826774212e-02,9.156803882346986612e-02,8.482433310732438725e-02,9.352676475924215360e-02,8.322115109671371358e-02,8.966567756148051405e-02,9.690992642234093346e-02,8.605981811560517447e-02,9.052577310984624703e-02,9.239489667679740004e-02
