t,p_0_x,p_0_y,p_0_z,p_1_x,p_1_y,p_1_z,p_2_x,p_2_y,p_2_z,p_3_x,p_3_y,p_3_z,p_4_x,p_4_y,p_4_z,pd_4_x,pd_4_y,pd_4_z,error_of_sec_4
3.310000000000000053e+00,2.162465028322541061e-01,-3.629447076518069748e-01,-9.809112805700404003e-04,2.351608925704038455e-01,-4.566646410284686541e-01,-3.681360230129504529e-01,3.194496485359409332e-01,-7.579418166694201764e-02,-1.567411467103222711e-01,1.839887264625890972e-01,-1.061570392048921119e-01,3.060384020354629531e-01,6.130126940847169248e-02,-1.922983168382132180e-01,7.361166408762608304e-01,4.998659247806471612e-02,-1.936526286225722648e-01,7.500000000000000000e-01,1.796117298528827552e-02
3.320000000000000284e+00,2.159046622509733782e-01,-3.672408672333122293e-01,-2.115353374597839231e-03,2.339314411017568984e-01,-4.657718593773600424e-01,-3.703320780777700216e-01,3.214912854209889259e-01,-8.327236125977582892e-02,-1.604747635825081453e-01,1.866206212929185926e-01,-1.101800919327960426e-01,3.040496466123294717e-01,6.424871906491763651e-02,-1.920834862435987778e-01,7.359336484807533774e-01,5.288564959281116112e-02,-1.928810723403061034e-01,7.500000000000000000e-01,1.810021371345075375e-02
3.330000000000000071e+00,2.155633812828015028e-01,-3.714667368362549738e-01,-3.228473817040056204e-03,2.327340174331600231e-01,-4.747450937471195398e-01,-3.724493002923506824e-01,3.235150014435623778e-01,-9.066814998655269020e-02,-1.640760762383234594e-01,1.892023395555773313e-01,-1.141428167103041152e-01,3.021542785413162679e-01,6.715022028241782182e-02,-1.917719927739386376e-01,7.357960820765681031e-01,5.577280765950869829e-02,-1.920661186304743751e-01,7.500000000000000000e-01,1.820118986184707244e-02
3.339999999999999858e+00,2.152231405109915618e-01,-3.756178735009819136e-01,-4.320023493663560643e-03,2.315685506844007424e-01,-4.835759821886203014e-01,-3.744887913958070413e-01,3.255168584774591478e-01,-9.797257497301149753e-02,-1.675432057936966646e-01,1.917292554098585233e-01,-1.180386960957676840e-01,3.003554120336525690e-01,7.000190501568001600e-02,-1.913595144328052444e-01,7.357067421073250069e-01,5.864741707977262630e-02,-1.912079508542236239e-01,7.500000000000000000e-01,1.825498805783052139e-02
3.350000000000000089e+00,2.148841399119941764e-01,-3.796936958856603761e-01,-5.390429269708563176e-03,2.304350499574010502e-01,-4.922638568268339343e-01,-3.764528576462176090e-01,3.274967800153426589e-01,-1.051834903056977633e-01,-1.708777906599660834e-01,1.942007490571545925e-01,-1.218662346246066897e-01,2.986527888667968034e-01,7.280271914514438447e-02,-1.908469002465136566e-01,7.356650230812772362e-01,6.150883107861070814e-02,-1.903067620956831185e-01,7.500000000000000000e-01,1.825747025580731417e-02
3.359999999999999876e+00,2.145462831359174483e-01,-3.836976031388403818e-01,-6.440776364036449042e-03,2.293337056130301255e-01,-5.008159607499185206e-01,-3.783448791821805157e-01,3.294588206760396543e-01,-1.123058924434904848e-01,-1.740849294480362464e-01,1.966204072748792275e-01,-1.256292266734012064e-01,2.970427339793790811e-01,7.555452076107632697e-02,-1.902404017386313817e-01,7.356668513824213829e-01,6.435640584994437030e-02,-1.893627551185217972e-01,7.500000000000000000e-01,1.821008485554917455e-02
3.370000000000000107e+00,2.142091632062382844e-01,-3.876370886437117136e-01,-7.472791104683407237e-03,2.282649998888165443e-01,-5.092476548947918458e-01,-3.801691834397823433e-01,3.314114518750168048e-01,-1.193522223707723512e-01,-1.771731190625034646e-01,1.989962437829840280e-01,-1.293370114863142684e-01,2.955181187466887627e-01,7.826221603759869749e-02,-1.895518906535701431e-01,7.357046311638917313e-01,6.718950070146334497e-02,-1.883761423203269281e-01,7.500000000000000000e-01,1.812029191869123090e-02
3.379999999999999893e+00,2.138720494752849310e-01,-3.915238492310482155e-01,-8.488824000331074426e-03,2.272298260702736439e-01,-5.175826161564258676e-01,-3.819309222630696832e-01,3.333678628578955472e-01,-1.263426563374227818e-01,-1.801541888272914227e-01,2.013409381167777235e-01,-1.330047168323094942e-01,2.940683308022150610e-01,8.093392965223826507e-02,-1.887990638944856137e-01,7.357671971560822977e-01,7.000747819877822797e-02,-1.873471456848158079e-01,7.500000000000000000e-01,1.800189114082799760e-02
3.390000000000000124e+00,2.135338755770815333e-01,-3.953738910307543208e-01,-9.491832960939527997e-03,2.262296157183046885e-01,-5.258530289802105795e-01,-3.836359516294126637e-01,3.353462774873530727e-01,-1.333053890411222964e-01,-1.830432310739682766e-01,2.036720918442150863e-01,-1.366534947218323859e-01,2.926792491592657974e-01,8.358120431038629228e-02,-1.880056383039193368e-01,7.358397728148361461e-01,7.280970430884006750e-02,-1.862759967318904919e-01,7.500000000000000000e-01,1.787537149785856094e-02
3.399999999999999911e+00,2.131932280281596537e-01,-3.992076337184351509e-01,-1.048536639385538871e-02,2.252664738736528671e-01,-5.340997737466425255e-01,-3.852907121559091541e-01,3.373702887081841961e-01,-1.402769152228715566e-01,-1.858585281044499438e-01,2.060125013848219666e-01,-1.403107546961867014e-01,2.913332233498998614e-01,8.621922158837781736e-02,-1.872015396994730629e-01,7.359039318458744372e-01,7.559554854259604995e-02,-1.851629364655464904e-01,7.500000000000000000e-01,1.776844026736164664e-02
3.410000000000000142e+00,2.128483350397721852e-01,-4.030500155131993001e-01,-1.147354578935882996e-02,2.243433227074377312e-01,-5.423726163261340938e-01,-3.869021077645206086e-01,3.394692145108283432e-01,-1.473023178690776036e-01,-1.886214748167868993e-01,2.083904473836830917e-01,-1.440104024158651019e-01,2.900090553349573552e-01,8.886703404374374227e-02,-1.864230924882706586e-01,7.359375607765071825e-01,7.836438409684644280e-02,-1.840082153196479497e-01,7.500000000000000000e-01,1.771692649871942082e-02
3.419999999999999929e+00,2.124970550218915344e-01,-4.069306018957369320e-01,-1.246104729174601911e-02,2.234640547704064284e-01,-5.507304042677522160e-01,-3.884773790615791977e-01,3.416784814922512181e-01,-1.544355735480842096e-01,-1.913564955533114953e-01,2.108400015894703605e-01,-1.477930936182677291e-01,2.886819830461407888e-01,9.154779637612087129e-02,-1.857132182199022485e-01,7.359148198876298563e-01,8.111558799527214536e-02,-1.828120931015814188e-01,7.500000000000000000e-01,1.776625445758080526e-02
3.430000000000000160e+00,2.121388282262773872e-01,-4.108567976045066072e-01,-1.344890450362340450e-02,2.226296349555403342e-01,-5.591865899052345101e-01,-3.900168828280422550e-01,3.440095070571507763e-01,-1.616907581013216910e-01,-1.940666834023101750e-01,2.133778900354234564e-01,-1.516692534523319258e-01,2.873487558012662868e-01,9.428365977606831261e-02,-1.850799645388912784e-01,7.358329886920580432e-01,8.384854122860289916e-02,-1.815748389337996649e-01,7.500000000000000000e-01,1.794106501873511325e-02
3.439999999999999947e+00,2.117762699143502236e-01,-4.147930498096000784e-01,-1.443147380999548757e-02,2.218371202491248861e-01,-5.676706273072262832e-01,-3.915118985455928735e-01,3.464254537238973253e-01,-1.690040588100444885e-01,-1.967228498647433932e-01,2.159714642559303899e-01,-1.555904836777234901e-01,2.860392003073839451e-01,9.705928302720544243e-02,-1.844729287874711798e-01,7.357236681797226785e-01,8.656262889389042259e-02,-1.802967311932709704e-01,7.500000000000000000e-01,1.820532956534722316e-02
3.450000000000000178e+00,2.114112126367850841e-01,-4.187152124098974526e-01,-1.540507114583844483e-02,2.210859188122031305e-01,-5.761369172961540164e-01,-3.929586729471314932e-01,3.489015011171010539e-01,-1.763322444844380443e-01,-1.993102206988488223e-01,2.185911172919357548e-01,-1.595240244417041875e-01,2.847686815305047192e-01,9.984615127289314662e-02,-1.838632657141523186e-01,7.356026067696671555e-01,8.925724033286033809e-02,-1.789780574488448739e-01,7.500000000000000000e-01,1.852768810510930023e-02
3.459999999999999964e+00,2.110452731383840597e-01,-4.226023310673039934e-01,-1.636665609707887992e-02,2.203750286051618101e-01,-5.845459941861719244e-01,-3.943546532491115642e-01,3.514154117486517626e-01,-1.836374544440961820e-01,-2.018167730230357171e-01,2.212108232698824228e-01,-1.634410657880288609e-01,2.835502284588307664e-01,1.026194386483174903e-01,-1.832258451253259146e-01,7.354834282819906477e-01,9.193176926930619886e-02,-1.776191143965509533e-01,7.500000000000000000e-01,1.887836223468958644e-02
3.470000000000000195e+00,2.106798411025072593e-01,-4.264367090891948431e-01,-1.731381008168286773e-02,2.197031298112769870e-01,-5.928646327159806662e-01,-3.956983564332663406e-01,3.539477380228291947e-01,-1.908873924710611791e-01,-2.042331338244990080e-01,2.238083051741448781e-01,-1.673169149869106476e-01,2.823945341612259519e-01,1.053581414190707388e-01,-1.825393677874746490e-01,7.353775813732528199e-01,9.458561394550103751e-02,-1.762202077928426425e-01,7.500000000000000000e-01,1.923003530164243968e-02
3.479999999999999982e+00,2.103160652422216281e-01,-4.302040144080922501e-01,-1.824472018307099486e-02,2.190686960643840608e-01,-6.010660397773778252e-01,-3.969892481612576907e-01,3.564820990674516521e-01,-1.980556008362641673e-01,-2.065525132945834896e-01,2.263652476097788302e-01,-1.711312266273091465e-01,2.813099170035362473e-01,1.080452120294182056e-01,-1.817865537588124469e-01,7.352942438103260425e-01,9.721817725758803708e-02,-1.747816523858044813e-01,7.500000000000000000e-01,1.955895166684866807e-02
3.490000000000000213e+00,2.099548399712338198e-01,-4.338933856672214651e-01,-1.915816272448533919e-02,2.184701153056664291e-01,-6.091300442033892315e-01,-3.982276214887747745e-01,3.590054776506753642e-01,-2.051217351986390214e-01,-2.087706339172549497e-01,2.288675258820026259e-01,-1.748682334983573672e-01,2.803022858422681840e-01,1.106677092998857581e-01,-1.809543301964220696e-01,7.352402299141493902e-01,9.982886688992835544e-02,-1.733037718443339870e-01,7.500000000000000000e-01,1.984596585892877199e-02
3.500000000000000000e+00,2.095967929132694918e-01,-4.374975357953658772e-01,-2.005348687260577467e-02,2.179058184882607940e-01,-6.170432819032725114e-01,-3.994144772785956921e-01,3.615085328476906890e-01,-2.120718354328010313e-01,-2.108856565292181184e-01,2.313054497104641560e-01,-1.785169730343480476e-01,2.793751098872563343e-01,1.132169686510907380e-01,-1.800340136843609495e-01,7.352199034195828764e-01,1.024170954483681478e-01,-1.717868986853184066e-01,7.500000000000000000e-01,2.007743564125597999e-02
3.510000000000000231e+00,2.092422734240137472e-01,-4.410128518659230390e-01,-2.093059849551776042e-02,2.173744144031140579e-01,-6.247993743440554137e-01,-4.005514077761858083e-01,3.639859244374121783e-01,-2.188985886150430771e-01,-2.128981045107936343e-01,2.336740198363728427e-01,-1.820715052982223581e-01,2.785293935342804117e-01,1.156887951571504980e-01,-1.790214832710640414e-01,7.352350973364747411e-01,1.049822805924010977e-01,-1.702313741988190909e-01,7.500000000000000000e-01,2.024593347540511179e-02
3.520000000000000018e+00,2.088913422188247715e-01,-4.444394904595153073e-01,-2.178994443149961935e-02,2.168748290821294888e-01,-6.323990991076664514e-01,-4.016404843422508586e-01,3.664366455992456584e-01,-2.256015816493747994e-01,-2.148107871210719610e-01,2.359731958901135629e-01,-1.855311197721431771e-01,2.777636561374413615e-01,1.180836811645614715e-01,-1.779173416335426416e-01,7.352850417596953347e-01,1.075238451661912759e-01,-1.686375483712833634e-01,7.500000000000000000e-01,2.035079102434738177e-02
3.530000000000000249e+00,2.085437621221862270e-01,-4.477814681860368684e-01,-2.263249725125615619e-02,2.164064485449717079e-01,-6.398505519987167656e-01,-4.026841498426276811e-01,3.688643613525880993e-01,-2.321875423467738009e-01,-2.166287227666008619e-01,2.382081741834118360e-01,-1.889005296089602548e-01,2.770739164213946726e-01,1.204070491795432019e-01,-1.767270630979890789e-01,7.353662999703199921e-01,1.100412173284318618e-01,-1.670057798067983990e-01,7.500000000000000000e-01,2.039850473323361404e-02
3.540000000000000036e+00,2.081989898809811779e-01,-4.510467474700933788e-01,-2.345974051768245916e-02,2.159692640901318961e-01,-6.471693009414301034e-01,-4.036851156770637772e-01,3.712777513369805438e-01,-2.386705691831097764e-01,-2.183590626963285708e-01,2.403896745802728829e-01,-1.921900534787764625e-01,2.764536810096554498e-01,1.226695197502919998e-01,-1.754611286497059497e-01,7.354727125694374701e-01,1.125338306810066274e-01,-1.653364356464071538e-01,7.500000000000000000e-01,2.040303118192144174e-02
3.550000000000000266e+00,2.078561689129422851e-01,-4.542473181616751843e-01,-2.427365446430507223e-02,2.155640198834016807e-01,-6.543785326834713478e-01,-4.046462628907298020e-01,3.736908569629999732e-01,-2.450723514535448067e-01,-2.200110152562414767e-01,2.425342362923767203e-01,-1.954157867183773656e-01,2.758939363627005426e-01,1.248872031805309535e-01,-1.741351495591364762e-01,7.355953487899392629e-01,1.150011243964265684e-01,-1.636298914855034425e-01,7.500000000000000000e-01,2.038599954386968727e-02
3.560000000000000053e+00,2.075141227935283217e-01,-4.573992760020427761e-01,-2.507670192693006728e-02,2.151923632613303994e-01,-6.615091941222399630e-01,-4.055705462580126985e-01,3.761234346687913344e-01,-2.514223831161513378e-01,-2.215957704236018733e-01,2.446645233432763189e-01,-1.985997651627133542e-01,2.753831432676986379e-01,1.270820131335944070e-01,-1.727699828451775832e-01,7.357224635257836320e-01,1.174425433440146327e-01,-1.618865312893238984e-01,7.500000000000000000e-01,2.037687275725629660e-02
3.570000000000000284e+00,2.071713492191379902e-01,-4.605228994506956330e-01,-2.587181427268903100e-02,2.148569989394161495e-01,-6.686001308817457467e-01,-4.064608996608081171e-01,3.786013189885070185e-01,-2.577581752721059827e-01,-2.231264238779482600e-01,2.468096415590196602e-01,-2.017701268014581162e-01,2.749072328931238540e-01,1.292819995545805567e-01,-1.713918434855595807e-01,7.358394579903000388e-01,1.198575382148074769e-01,-1.601067473065578561e-01,7.500000000000000000e-01,2.041310405897824726e-02
3.580000000000000071e+00,2.068260141216008985e-01,-4.636427268639111698e-01,-2.666237697707352083e-02,2.145618491929772997e-01,-6.756982265984164959e-01,-4.073201405035906664e-01,3.811568013824270240e-01,-2.641254739683439046e-01,-2.246178993575344840e-01,2.490054702794999297e-01,-2.049612782684135937e-01,2.744496033147107994e-01,1.315216978701936323e-01,-1.700324200808527308e-01,7.359288412691821213e-01,1.222455656451470474e-01,-1.582909399810932261e-01,7.500000000000000000e-01,2.054036250939764510e-02
3.589999999999999858e+00,2.064759639253275769e-01,-4.667872053099317298e-01,-2.745216860553528759e-02,2.143120356387639702e-01,-6.828575765157396393e-01,-4.081507059569861040e-01,3.838283193046834185e-01,-2.705776568230144341e-01,-2.260861356427769919e-01,2.512945097334824962e-01,-2.082136479391349104e-01,2.739919048660818812e-01,1.338424990543400361e-01,-1.687286208959492551e-01,7.359709980822354281e-01,1.246060883389360496e-01,-1.564395178619177040e-01,7.500000000000000000e-01,2.081216545901255072e-02
3.600000000000000089e+00,2.061205403173118622e-01,-4.699619740884009023e-01,-2.824201771133588723e-02,2.141076456032195985e-01,-6.900864376180813053e-01,-4.089505471829736338e-01,3.866232286215992575e-01,-2.771254027350633642e-01,-2.275257079040492736e-01,2.536892316866187214e-01,-2.115389707627078342e-01,2.735390929124137394e-01,1.362653060090338597e-01,-1.674920424787991746e-01,7.359705259568356528e-01,1.269385751885269420e-01,-1.545528975111974401e-01,7.500000000000000000e-01,2.124230501190087564e-02
3.609999999999999876e+00,2.057621339424767215e-01,-4.731364808723767523e-01,-2.902782588289282151e-02,2.139447023645262291e-01,-6.973273838039463213e-01,-4.097175296862519689e-01,3.895040025007258100e-01,-2.837123096407220268e-01,-2.289211064569528220e-01,2.561473301582597450e-01,-2.148946949116599947e-01,2.731091766522292241e-01,1.387493821186177312e-01,-1.662869430840844265e-01,7.359469896061497929e-01,1.292425013942183620e-01,-1.526315034105523993e-01,7.500000000000000000e-01,2.177932310507125699e-02
3.620000000000000107e+00,2.054031860216227190e-01,-4.762811245338015587e-01,-2.980569282525735719e-02,2.138193650941266899e-01,-7.045260263950103852e-01,-4.104512997983982281e-01,3.924339094993816168e-01,-2.902835693018540053e-01,-2.302620319099001611e-01,2.586258206051722519e-01,-2.182378664315521299e-01,2.727152074493458533e-01,1.412495509328978160e-01,-1.650774245933371298e-01,7.359152521073984987e-01,1.315173485823337984e-01,-1.506757678655493149e-01,7.500000000000000000e-01,2.237193783058370397e-02
3.629999999999999893e+00,2.050458178157607558e-01,-4.793702921912978976e-01,-3.057239536034134231e-02,2.137274572581455978e-01,-7.116353402212804991e-01,-4.111521998588656412e-01,3.953797460742900505e-01,-2.967914026663048821e-01,-2.315403323127930568e-01,2.610866205880255642e-01,-2.215310884429546601e-01,2.723681837456662924e-01,1.437260512565944059e-01,-1.638325543200692125e-01,7.358881651884287001e-01,1.337626049218529900e-01,-1.486861309084349936e-01,7.500000000000000000e-01,2.297451385293819079e-02
3.640000000000000124e+00,2.046918192490667643e-01,-4.823824648599062681e-01,-3.132536958222481571e-02,2.136646464192889783e-01,-7.186158532331633486e-01,-4.118211373638346329e-01,3.983122433202024304e-01,-3.031953311936121942e-01,-2.327499001437129678e-01,2.634968702965733156e-01,-2.247427339143896752e-01,2.720770436495807409e-01,1.461448059824172196e-01,-1.625265194772693711e-01,7.358764893392560902e-01,1.359777652395714187e-01,-1.466630401991313171e-01,7.500000000000000000e-01,2.354765902714638787e-02
3.649999999999999911e+00,2.043426377164556662e-01,-4.853003243014481494e-01,-3.206269234747238794e-02,2.136266371548662946e-01,-7.254358380591373612e-01,-4.124594519248884206e-01,4.012065012053037116e-01,-3.094624560502821642e-01,-2.338865660151003001e-01,2.658292735574157573e-01,-2.278471659798804172e-01,2.718486575371202307e-01,1.484777083089425243e-01,-1.611387885590302993e-01,7.358888119112628745e-01,1.381623311337628335e-01,-1.446069509245128948e-01,7.500000000000000000e-01,2.405897527152768209e-02
3.660000000000000142e+00,2.039993674834941761e-01,-4.881108583448177107e-01,-3.278306263021363298e-02,2.136093721333207074e-01,-7.320715010908083187e-01,-4.130687832735504550e-01,4.040424401748785588e-01,-3.155677373159857524e-01,-2.349479911908336771e-01,2.680624546713463729e-01,-2.308249573179850522e-01,2.716878225450962137e-01,1.507029293753619770e-01,-1.596542711811135551e-01,7.359314688994407216e-01,1.403158110863172159e-01,-1.425183256959922928e-01,7.500000000000000000e-01,2.448379916081365806e-02
3.669999999999999929e+00,2.036627399827423135e-01,-4.908054624943323230e-01,-3.348578317709416385e-02,2.136092368198276858e-01,-7.385071655563263393e-01,-4.136509429025678752e-01,4.068052609373284390e-01,-3.214942667094368156e-01,-2.359335607457369866e-01,2.701813266796188051e-01,-2.336631015609503537e-01,2.715972603432886268e-01,1.528052502203137708e-01,-1.580634693705878779e-01,7.360084749690971595e-01,1.424377205733299567e-01,-1.403976344454349323e-01,7.500000000000000000e-01,2.480584945681607936e-02
3.680000000000000160e+00,2.033331152117017759e-01,-4.933800362079881485e-01,-3.417074279602388964e-02,2.136232639026539593e-01,-7.447354459481126954e-01,-4.142077912738786338e-01,4.094859045656707996e-01,-3.272335288146148158e-01,-2.368442788741645100e-01,2.721774671300435378e-01,-2.363552112735388122e-01,2.715776191225831582e-01,1.547764198832187188e-01,-1.563626148597936916e-01,7.361214651586844848e-01,1.445275821741184574e-01,-1.382453543194252787e-01,7.500000000000000000e-01,2.501774436708222721e-02
3.689999999999999947e+00,2.030104743434526515e-01,-4.958350728046970191e-01,-3.483839950503148097e-02,2.136493343493572894e-01,-7.507574121011238999e-01,-4.147411218399421617e-01,4.120815067544940646e-01,-3.327856473683336591e-01,-2.376826674689845043e-01,2.740494981197839630e-01,-2.389016987345031207e-01,2.716274803122946668e-01,1.566155404410752572e-01,-1.545537886288325946e-01,7.362696505370520672e-01,1.465849256786387889e-01,-1.360619695719121336e-01,7.500000000000000000e-01,2.512136741741917423e-02
3.700000000000000178e+00,2.026944135712077100e-01,-4.981757425505506931e-01,-3.548976465411290970e-02,2.136863730092819214e-01,-7.565827421752531201e-01,-4.152525524257631995e-01,4.145958421623886503e-01,-3.381596148617769249e-01,-2.384526686514290283e-01,2.758034683379552154e-01,-2.413099375733775975e-01,2.717433701416118175e-01,1.583294788415851861e-01,-1.526450207609086895e-01,7.364497889191982116e-01,1.486092881932820908e-01,-1.338479714552522626e-01,7.500000000000000000e-01,2.512805979722512045e-02
3.709999999999999964e+00,2.023841391221650188e-01,-5.004119690765669315e-01,-3.612638801415946066e-02,2.137345378638896287e-01,-7.622298647774848890e-01,-4.157434238093048462e-01,4.170397572273731868e-01,-3.433735055079937259e-01,-2.391595514475202411e-01,2.774532360279999832e-01,-2.435944052541237359e-01,2.719197757761863121e-01,1.599333046093692479e-01,-1.506503706181945845e-01,7.366561705388895431e-01,1.506002142450224013e-01,-1.316038581096821702e-01,7.500000000000000000e-01,2.505861127782589570e-02
3.720000000000000195e+00,2.020784632934835567e-01,-5.025584998931114100e-01,-3.675034370361229819e-02,2.137954033727359759e-01,-7.677260914650662071e-01,-4.162147046159597741e-01,4.194315926411791851e-01,-3.484546735316179644e-01,-2.398098222846455074e-01,2.790208532294629062e-01,-2.457768084560020549e-01,2.721491653778432829e-01,1.614507518974537814e-01,-1.485899894209927186e-01,7.368806173195109332e-01,1.525572558838977077e-01,-1.293301344512367002e-01,7.500000000000000000e-01,2.494302481088229648e-02
3.729999999999999982e+00,2.017758012833292258e-01,-5.046349723884915317e-01,-3.736421669613321228e-02,2.138721398538689922e-01,-7.731077419001658457e-01,-4.166669009149291947e-01,4.217975997843840252e-01,-3.534399407435134255e-01,-2.404111384346395985e-01,2.805369533484564082e-01,-2.478861955743579260e-01,2.724220110440601639e-01,1.629147039899712657e-01,-1.464901695121415270e-01,7.371124930711916434e-01,1.544799727837951053e-01,-1.270273120581472681e-01,7.500000000000000000e-01,2.482005933987719432e-02
3.740000000000000213e+00,2.014741685123929149e-01,-5.066659773290005386e-01,-3.797108952164979234e-02,2.139696924589228888e-01,-7.784202649760296744e-01,-4.170999681726205166e-01,4.241723588356298702e-01,-3.583757794664169660e-01,-2.409722229629198964e-01,2.820411460449923080e-01,-2.499590628445189644e-01,2.727268131734456036e-01,1.643676982748920323e-01,-1.443833869092440991e-01,7.373387205562073055e-01,1.563679323415237687e-01,-1.246959090557370753e-01,7.500000000000000000e-01,2.473663348911521453e-02
3.750000000000000000e+00,2.011711780558226859e-01,-5.086811225149143745e-01,-3.857452863901561502e-02,2.140949650488512823e-01,-7.837183603052010339e-01,-4.175132224819371185e-01,4.265992099673784899e-01,-3.633184990791192837e-01,-2.415027791620208142e-01,2.835824256167032709e-01,-2.520394629837862666e-01,2.730501243713293613e-01,1.658624499269692465e-01,-1.423083461949305462e-01,7.375437999107952169e-01,1.582207097741477331e-01,-1.223364499998463722e-01,7.500000000000000000e-01,2.474731805373599561e-02
3.760000000000000231e+00,2.008640377320471959e-01,-5.107150998919232077e-01,-3.917856982119810594e-02,2.142570161497553416e-01,-7.890661055532207646e-01,-4.179052472445123900e-01,4.291307130417344462e-01,-3.683344467508335995e-01,-2.420134018515461005e-01,2.852196015263948059e-01,-2.541791277481401101e-01,2.733765705484649811e-01,1.674623931157910306e-01,-1.403100393622173370e-01,7.377098213728410236e-01,1.600378882145612469e-01,-1.199494657588086044e-01,7.500000000000000000e-01,2.491434769717410999e-02
3.770000000000000018e+00,2.005500637117749729e-01,-5.127995326213352634e-01,-3.978685887233651686e-02,2.144648525247309645e-01,-7.945218064964865157e-01,-4.182737296294963825e-01,4.318164437504766751e-01,-3.734847463576677629e-01,-2.425114573959718800e-01,2.870077122906299349e-01,-2.564260678103493785e-01,2.736941663344134579e-01,1.692278545340390739e-01,-1.384300002640246330e-01,7.378223371902180583e-01,1.618190588052811629e-01,-1.175354933940082613e-01,7.500000000000000000e-01,2.529359885426289353e-02
3.780000000000000249e+00,2.002309001736162219e-01,-5.149089683086904845e-01,-4.039662123610432420e-02,2.147123049504691128e-01,-8.000382098118734575e-01,-4.186179292735999757e-01,4.346203392140781663e-01,-3.787221876354339711e-01,-2.429840838442745843e-01,2.889073000992096185e-01,-2.587450963033698925e-01,2.740192075407079653e-01,1.711206998725120221e-01,-1.366391909276653549e-01,7.378994306406901904e-01,1.635638207904389074e-01,-1.150950760390434396e-01,7.500000000000000000e-01,2.583948696500536213e-02
3.790000000000000036e+00,1.999099072844751079e-01,-5.170056454768499066e-01,-4.100330209781455348e-02,2.149900480840672978e-01,-8.055458254137705110e-01,-4.189405118894927726e-01,4.374874287665245221e-01,-3.839745763647494092e-01,-2.434234414529551083e-01,2.908590576498398805e-01,-2.610794905031961211e-01,2.743644550616918254e-01,1.730796706463081924e-01,-1.348909140824103847e-01,7.379570288120124166e-01,1.652717816059486033e-01,-1.126287627775233724e-01,7.500000000000000000e-01,2.648772672433308273e-02
3.800000000000000266e+00,1.995900095835275723e-01,-5.190574422761278228e-01,-4.160311348570544521e-02,2.152892158577392190e-01,-8.109855568179972218e-01,-4.192445285822403722e-01,4.403692410681540048e-01,-3.891800244897997141e-01,-2.438243283447222576e-01,2.928114871728321189e-01,-2.633805996103179003e-01,2.747395768628586588e-01,1.750514799365728846e-01,-1.331454968582422571e-01,7.380076528553531912e-01,1.669425569678319732e-01,-1.101371085195275157e-01,7.500000000000000000e-01,2.718376272144452238e-02
3.810000000000000053e+00,1.992737225246330457e-01,-5.210366015595080391e-01,-4.219291366326133330e-02,2.156011315205382806e-01,-8.163062979370254713e-01,-4.195331241907617192e-01,4.432220615288564591e-01,-3.942847019949587972e-01,-2.441828306149229910e-01,2.947188235281951174e-01,-2.656063181745983437e-01,2.751526662865579897e-01,1.769888377095971965e-01,-1.313689227183939268e-01,7.380619673028803174e-01,1.685757709586812036e-01,-1.076206738767522542e-01,7.500000000000000000e-01,2.787966355387743594e-02
3.820000000000000284e+00,1.989631450989362005e-01,-5.229198184161945040e-01,-4.277018999538451105e-02,2.159175298135629362e-01,-8.214650978952426907e-01,-4.198094166834210883e-01,4.460074216589980378e-01,-3.992430807511061497e-01,-2.444962075350914088e-01,2.965414341398270870e-01,-2.677212552140184054e-01,2.756102687929360417e-01,1.788508554890105295e-01,-1.295329374176776294e-01,7.381287611282525418e-01,1.701710561122385112e-01,-1.050800250363758681e-01,7.500000000000000000e-01,2.853436793585448564e-02
3.830000000000000071e+00,1.986599525943656408e-01,-5.246883286526672352e-01,-4.333304116614383750e-02,2.162307911421257056e-01,-8.264273277218845415e-01,-4.200763746877181903e-01,4.486926144612394807e-01,-4.040181856843149677e-01,-2.447627750874084296e-01,2.982462403525252825e-01,-2.696969090150892479e-01,2.761174073702041820e-01,1.806034753661078240e-01,-1.276151603371656618e-01,7.382149271698675852e-01,1.717280534960742289e-01,-1.025157336336694619e-01,7.500000000000000000e-01,2.911429675995582181e-02
3.839999999999999858e+00,1.983653898685243666e-01,-5.263279952692722086e-01,-4.388015942002682079e-02,2.165341795703435990e-01,-8.311668440772058686e-01,-4.203366968474486765e-01,4.512512202903725678e-01,-4.085818444294140872e-01,-2.449817904824295456e-01,2.998071527040848672e-01,-2.715118385981625804e-01,2.766776085166272603e-01,1.822199258197642335e-01,-1.255991925755946814e-01,7.383254462419844844e-01,1.732464127923456498e-01,-9.992837662338049931e-02,7.500000000000000000e-01,2.959408611791381968e-02
3.850000000000000089e+00,1.980802654185607192e-01,-5.278293905689430687e-01,-4.441081337515678795e-02,2.168220775227679142e-01,-8.356661460907744976e-01,-4.205926959356340866e-01,4.536636295714966960e-01,-4.129149280887639550e-01,-2.451533398281238452e-01,3.012055132935232971e-01,-2.731518243448786132e-01,2.772929303211629226e-01,1.836812055683285094e-01,-1.234747146510028482e-01,7.384633810653060682e-01,1.747257923766166732e-01,-9.731853614992079515e-02,7.500000000000000000e-01,2.995728084554891493e-02
