t,p_0_x,p_0_y,p_0_z,p_1_x,p_1_y,p_1_z,p_2_x,p_2_y,p_2_z,p_3_x,p_3_y,p_3_z,p_4_x,p_4_y,p_4_z,pd_4_x,pd_4_y,pd_4_z,error_of_sec_4
2.740000000000000213e+00,-1.395088011924783440e-02,-1.910143868691061356e-02,1.523424228977346973e-01,-4.005725560469728525e-02,-5.646727983837634274e-02,3.019708662794958753e-01,-6.422905113663629484e-02,-9.242340804937172749e-02,4.522783942265887758e-01,-8.867204224419310277e-02,-1.284278682330429466e-01,6.025306123807209202e-01,-1.130824988178587703e-01,-1.644390282245114243e-01,7.527865159160068709e-01,-1.133225141687287385e-01,-1.647968682423251729e-01,7.500000000000000000e-01,2.819632564211476886e-03
2.750000000000000000e+00,-1.366379695981642835e-02,-1.931825734618380225e-02,1.523412633596297194e-01,-3.920799362351216205e-02,-5.707383117163851438e-02,3.019686211770222783e-01,-6.283689577984030716e-02,-9.338455194059351594e-02,4.522769284977408155e-01,-8.673631947389526253e-02,-1.297479404996521590e-01,6.025298499865574531e-01,-1.106032990905206348e-01,-1.661176239894002482e-01,7.527864067565738226e-01,-1.108379052984833496e-01,-1.664781029115974809e-01,7.500000000000000000e-01,2.819405564874158387e-03
2.760000000000000231e+00,-1.337361883144735572e-02,-1.953085943981808584e-02,1.523400745988114924e-01,-3.834990623991182956e-02,-5.766782491105615360e-02,3.019662954588752113e-01,-6.143081306154900972e-02,-9.432518083164498357e-02,4.522753018230680766e-01,-8.478173023348706261e-02,-1.310398057271522643e-01,6.025287429846121201e-01,-1.081004185729434464e-01,-1.677604804873620570e-01,7.527857127312665986e-01,-1.083283583671395683e-01,-1.681218807100390011e-01,7.500000000000000000e-01,2.818290632967070022e-03
2.770000000000000018e+00,-1.308042839651058463e-02,-1.973921687920972626e-02,1.523388483914691893e-01,-3.748312062148058399e-02,-5.824899634275816640e-02,3.019639290837255463e-01,-6.001067488810592210e-02,-9.524435546003731656e-02,4.522737552440132536e-01,-8.280757841587750578e-02,-1.323014007353801869e-01,6.025278930337527594e-01,-1.055724030154001347e-01,-1.693641405559627444e-01,7.527854916903866656e-01,-1.057944380121701722e-01,-1.697278317945795367e-01,7.500000000000000000e-01,2.817895458325317317e-03
2.780000000000000249e+00,-1.278430034482296029e-02,-1.994329285989326558e-02,1.523375815295902325e-01,-3.660783072172772018e-02,-5.881718866534096923e-02,3.019615288574918344e-01,-5.857670327719461528e-02,-9.614167095914466499e-02,4.522723517262542403e-01,-8.081400548763700842e-02,-1.335319272372557098e-01,6.025274718162249021e-01,-1.030192441088723793e-01,-1.709273221935550813e-01,7.527860567160957750e-01,-1.032367143549649535e-01,-1.712955948330002476e-01,7.500000000000000000e-01,2.818692971964461419e-03
2.790000000000000036e+00,-1.248529944170019557e-02,-2.014303970257549925e-02,1.523362763789040952e-01,-3.572429128606647436e-02,-5.937234958744842805e-02,3.019590699291991309e-01,-5.712946223411397018e-02,-9.701726174015164184e-02,4.522709761446332966e-01,-7.880198498974722021e-02,-1.347318775466749274e-01,6.025272158094510111e-01,-1.004423804620832861e-01,-1.724509737043015412e-01,7.527869630738359685e-01,-1.006557628725563563e-01,-1.728248170852314525e-01,7.500000000000000000e-01,2.820009592446386711e-03
2.800000000000000266e+00,-1.218347927074172124e-02,-2.033839725531154038e-02,1.523349410170384277e-01,-3.483280514816902707e-02,-5.991451624387872377e-02,3.019565009746423834e-01,-5.566981542570789698e-02,-9.787175202485672021e-02,4.522693537016726495e-01,-7.677323581976350231e-02,-1.359029340973124667e-01,6.025264647672277096e-01,-9.784455880096046276e-02,-1.739381138242790670e-01,7.527870702790876445e-01,-9.805216426813989639e-02,-1.743151544827176436e-01,7.500000000000000000e-01,2.820110002941776401e-03
2.810000000000000053e+00,-1.187888798613029838e-02,-2.052930166295180089e-02,1.523335813539894723e-01,-3.393352027882182154e-02,-6.044352687896614035e-02,3.019538386308392441e-01,-5.419802545159846385e-02,-9.870496098757436387e-02,4.522674904218322300e-01,-7.472816680055212324e-02,-1.370449955116008756e-01,6.025251846483075102e-01,-9.522636090966543621e-02,-1.753887898773351106e-01,7.527862828170054366e-01,-9.542650434041756446e-02,-1.757662717058317559e-01,7.500000000000000000e-01,2.818851159614170227e-03
2.819999999999999840e+00,-1.157160124675064676e-02,-2.071572876993992701e-02,1.523321901999903638e-01,-3.302653693018497288e-02,-6.095910020096385884e-02,3.019511357852068256e-01,-5.271391651191831285e-02,-9.951584832630273880e-02,4.522656668748136211e-01,-7.266602849131525987e-02,-1.381557537477142161e-01,6.025240549393899858e-01,-9.258628822686092164e-02,-1.767991229152704735e-01,7.527857800752221218e-01,-9.277937385179618746e-02,-1.771778422593204561e-01,7.500000000000000000e-01,2.818027861398616357e-03
2.830000000000000071e+00,-1.126169040809489076e-02,-2.089765015976346313e-02,1.523307639249769918e-01,-3.211201784658986730e-02,-6.146106587127796173e-02,3.019484117927256350e-01,-5.121761208926538245e-02,-1.003038798930894621e-01,4.522639996335492407e-01,-7.058676949564365866e-02,-1.392340693372583205e-01,6.025233695274327950e-01,-8.992403336410370596e-02,-1.781672203053364378e-01,7.527860816428193491e-01,-9.011136839546805832e-02,-1.785495485457643250e-01,7.500000000000000000e-01,2.818425130788456724e-03
2.839999999999999858e+00,-1.094921665317517487e-02,-2.107502529568278452e-02,1.523293046004908224e-01,-3.119017660274541609e-02,-6.194936189867735615e-02,3.019456542608607297e-01,-4.970953700279537313e-02,-1.010690869286966914e-01,4.522624258149310350e-01,-6.849107874451053346e-02,-1.402801586552217539e-01,6.025229835746597207e-01,-8.724058093838449324e-02,-1.794935340880479957e-01,7.527869431598526173e-01,-8.742308826140557376e-02,-1.798810819370355585e-01,7.500000000000000000e-01,2.819672753079778722e-03
2.850000000000000089e+00,-1.063423087437951817e-02,-2.124780127003114000e-02,1.523278199860657323e-01,-3.026127708350521625e-02,-6.242403312937253729e-02,3.019428194328328541e-01,-4.819041627550547935e-02,-1.018120617813234735e-01,4.522607048590268075e-01,-6.638038380269346839e-02,-1.412955857930820458e-01,6.025223174416692862e-01,-8.453820542158181628e-02,-1.807808485554000533e-01,7.527873628210661749e-01,-8.471513830129751010e-02,-1.811721428437386427e-01,7.500000000000000000e-01,2.820249627297710671e-03
2.859999999999999876e+00,-1.031677781822373796e-02,-2.141591133789855217e-02,1.523263195939882908e-01,-2.932551497256125073e-02,-6.288501731811499407e-02,3.019398976720448768e-01,-4.666074452928044985e-02,-1.025330699006591212e-01,4.522587070022593414e-01,-6.425563955703104957e-02,-1.422812774755496112e-01,6.025210134208670576e-01,-8.181842500028232990e-02,-1.820309589769192604e-01,7.527866880579564546e-01,-8.198812779246111848e-02,-1.824224407826160743e-01,7.500000000000000000e-01,2.819164304225994094e-03
2.870000000000000107e+00,-9.996926388723778589e-03,-2.157932979242752417e-02,1.523247981968825215e-01,-2.838298674442635977e-02,-6.333202808802904094e-02,3.019369470493867280e-01,-4.512039406297244787e-02,-1.032310681347159836e-01,4.522567125699046287e-01,-6.211625733020002815e-02,-1.432349410732848549e-01,6.025197331335506723e-01,-7.908005447260109400e-02,-1.832400340464176991e-01,7.527860540690534119e-01,-7.924267030075625440e-02,-1.836316944419063013e-01,7.500000000000000000e-01,2.818144611025124452e-03
2.879999999999999893e+00,-9.674749386189769249e-03,-2.173803707156700751e-02,1.523232508090974491e-01,-2.743384980426738853e-02,-6.376487918713270864e-02,3.019339951534899535e-01,-4.356945875240846033e-02,-1.039053801830090717e-01,4.522548840511689816e-01,-5.996211989088877370e-02,-1.441550663745035377e-01,6.025188826829303013e-01,-7.632267851427225469e-02,-1.844055210272995682e-01,7.527861758685134852e-01,-7.647938354253605575e-02,-1.847996317446375936e-01,7.500000000000000000e-01,2.818271756536392791e-03
2.890000000000000124e+00,-9.350314450992170887e-03,-2.189199999118250639e-02,1.523216778926995973e-01,-2.647831710146340486e-02,-6.418349472939226252e-02,3.019310366742938845e-01,-4.200830998253471393e-02,-1.045559154255099044e-01,4.522532025339787154e-01,-5.779376491756385570e-02,-1.450415522113561728e-01,6.025184273114463362e-01,-7.354700536377981046e-02,-1.855273067197804604e-01,7.527870027557957977e-01,-7.369888924566393718e-02,-1.859259899098438806e-01,7.500000000000000000e-01,2.819468276187676349e-03
2.899999999999999911e+00,-9.023684024040610346e-03,-2.204117172695546981e-02,1.523200853752944006e-01,-2.551665749521785445e-02,-6.458790903932414007e-02,3.019280336073726922e-01,-4.043759850730475891e-02,-1.051831682647291766e-01,4.522514685492489139e-01,-5.561238945941465728e-02,-1.458957048719801697e-01,6.025178931206418564e-01,-7.075487453497335266e-02,-1.866077147010591908e-01,7.527877210666961139e-01,-7.090181300962639099e-02,-1.870105155116898177e-01,7.500000000000000000e-01,2.820501401183727729e-03
2.910000000000000142e+00,-8.694914291506542631e-03,-2.218548845071351833e-02,1.523184834918628883e-01,-2.454913317442514523e-02,-6.497815124873743131e-02,3.019249503783623112e-01,-3.885800249981198606e-02,-1.057877627759228473e-01,4.522494469654994020e-01,-5.341929437740744468e-02,-1.467192396226820461e-01,6.025166893507173382e-01,-6.794833368792477235e-02,-1.876498510318377333e-01,7.527872910515567284e-01,-6.808878416477630313e-02,-1.880529645364903968e-01,7.500000000000000000e-01,2.819790460330233103e-03
2.919999999999999929e+00,-8.364075361732895703e-03,-2.232491594901584581e-02,1.523168701872481823e-01,-2.357587788894124209e-02,-6.535395618528647144e-02,3.019218395048736125e-01,-3.726954647941708304e-02,-1.063688248199168851e-01,4.522473635615552601e-01,-5.121423667410562874e-02,-1.475103121062213973e-01,6.025153299349903513e-01,-6.512678302167498878e-02,-1.886506959463598865e-01,7.527865795639853141e-01,-6.526043563073670450e-02,-1.890531024376126690e-01,7.500000000000000000e-01,2.818655649513072872e-03
2.930000000000000160e+00,-8.031248767413607867e-03,-2.245944354118869363e-02,1.523152386373518297e-01,-2.259707189897531762e-02,-6.571511975861889232e-02,3.019187353513905769e-01,-3.567235176495634624e-02,-1.069255287061398191e-01,4.522454252673249187e-01,-4.899711889608268645e-02,-1.482670270757526498e-01,6.025143327594784104e-01,-6.228981026157164036e-02,-1.896070146642771237e-01,7.527864983823689959e-01,-6.241740377399543349e-02,-1.900107041882483638e-01,7.500000000000000000e-01,2.818478059364982677e-03
2.939999999999999947e+00,-7.696512099498888267e-03,-2.258904610715752048e-02,1.523135875598152777e-01,-2.161294153105262905e-02,-6.606155171689616357e-02,3.019156397522823054e-01,-3.406676623485644512e-02,-1.074576547006024091e-01,4.522436582449935738e-01,-4.676837544068283142e-02,-1.489889466820307762e-01,6.025137759098251333e-01,-5.943791338360289445e-02,-1.905180947316301721e-01,7.527871951715450205e-01,-5.956032826472661829e-02,-1.909255543320432791e-01,7.500000000000000000e-01,2.819479677772695342e-03
2.950000000000000178e+00,-7.359938843209156908e-03,-2.271368375383234564e-02,1.523119212987400495e-01,-2.062375878005375321e-02,-6.639327447732050469e-02,3.019125224934977036e-01,-3.245336406838990329e-02,-1.079655868792281231e-01,4.522419090691482957e-01,-4.452897307528298765e-02,-1.496770876761191194e-01,6.025132994757352867e-01,-5.657250236608611649e-02,-1.913857429714528324e-01,7.527880558234417707e-01,-5.668985193286631141e-02,-1.917974470315746971e-01,7.500000000000000000e-01,2.820731541386364925e-03
2.959999999999999964e+00,-7.021596508740162584e-03,-2.283329909820770373e-02,1.523102497607823347e-01,-1.962981554435353979e-02,-6.671037430094364784e-02,3.019093360571192264e-01,-3.083285433821830387e-02,-1.084501322149522412e-01,4.522399013439218907e-01,-4.228021864131849272e-02,-1.503335347157215007e-01,6.025122279626108357e-01,-5.369558697846185669e-02,-1.922136533135997694e-01,7.527879054555323135e-01,-5.380662062347998931e-02,-1.926261861146633114e-01,7.500000000000000000e-01,2.820448299697440181e-03
2.970000000000000195e+00,-6.681553819717475987e-03,-2.294784829407839344e-02,1.523085754552858939e-01,-1.863128176981551989e-02,-6.701265408012546665e-02,3.019061169687191071e-01,-2.920542980839892569e-02,-1.089107914351498396e-01,4.522377530475795160e-01,-4.002226343508394346e-02,-1.509573594741761837e-01,6.025108016012892254e-01,-5.080724350988850141e-02,-1.930004058111479959e-01,7.527871266307194498e-01,-5.091128305144800026e-02,-1.934115851185118362e-01,7.500000000000000000e-01,2.819213987032142751e-03
2.979999999999999982e+00,-6.339894989191405435e-03,-2.305732801335177648e-02,1.523068907314280018e-01,-1.762834405695330731e-02,-6.729989068739537783e-02,3.019029094036945748e-01,-2.757122229082748302e-02,-1.093465996232301646e-01,4.522357166343689006e-01,-3.775502978904617807e-02,-1.515463179081596168e-01,6.025096434619751085e-01,-4.790709272822561704e-02,-1.937421558940357613e-01,7.527868094770476803e-01,-4.800449065550999039e-02,-1.941534673316576698e-01,7.500000000000000000e-01,2.818682407849571695e-03
2.990000000000000213e+00,-5.996700288245259899e-03,-2.316172268118427829e-02,1.523051930276935195e-01,-1.662122313697624726e-02,-6.757198140858242108e-02,3.018997243490236237e-01,-2.593053931903407938e-02,-1.097572047381601273e-01,4.522338664346975401e-01,-3.547885627198019143e-02,-1.520996216488113284e-01,6.025089475118838855e-01,-4.499547019534726189e-02,-1.944375638891960301e-01,7.527873020203289522e-01,-4.508689745169173341e-02,-1.948516658337327012e-01,7.500000000000000000e-01,2.819377930714786137e-03
3.000000000000000000e+00,-5.652044568286312270e-03,-2.326100112551056018e-02,1.523034856019098437e-01,-1.561016838892096033e-02,-6.782893831011078956e-02,3.018965413475793724e-01,-2.428385382593328812e-02,-1.101428733431016327e-01,4.522320978476533915e-01,-3.319448374278385905e-02,-1.526179733061721611e-01,6.025084701451840496e-01,-4.207341011220019217e-02,-1.950878724643624329e-01,7.527881905168870569e-01,-4.215915988615594190e-02,-1.955060235330194074e-01,7.500000000000000000e-01,2.820675397561964604e-03
3.010000000000000231e+00,-5.305996804341197269e-03,-2.335511520603606242e-02,1.523017776272722335e-01,-1.459545250782560283e-02,-6.807087462734968952e-02,3.018933124398618384e-01,-2.263178584268694254e-02,-1.105044455062079434e-01,4.522301414521833207e-01,-3.090301743238910853e-02,-1.531034747260713313e-01,6.025075596274200862e-01,-3.914258422337880267e-02,-1.956967606505145008e-01,7.527883468872724748e-01,-3.922193668750321299e-02,-1.961163932017960798e-01,7.500000000000000000e-01,2.820862750191827865e-03
3.020000000000000018e+00,-4.958623151210550702e-03,-2.344401364948765082e-02,1.523000760837990297e-01,-1.357727152934077967e-02,-6.829769221266375478e-02,3.018900506218237245e-01,-2.097466261525419637e-02,-1.108419057364071203e-01,4.522279805552710252e-01,-2.860493109697384920e-02,-1.535563404027721623e-01,6.025061266992857156e-01,-3.620362643999074093e-02,-1.962647734715218528e-01,7.527875800385466221e-01,-3.627588871856227831e-02,-1.966826375094621604e-01,7.500000000000000000e-01,2.819651514356289607e-03
3.030000000000000249e+00,-4.610003541172824106e-03,-2.352769680131142419e-02,1.522983737190424236e-01,-1.255580606405744259e-02,-6.850915559450841685e-02,3.018868083390549018e-01,-1.931263406386033235e-02,-1.111542123559302181e-01,4.522258946537143220e-01,-2.630022550035305412e-02,-1.539741457484506137e-01,6.025048486781807711e-01,-3.325632066216960975e-02,-1.967877619929442323e-01,7.527870654096551206e-01,-3.332167882769742490e-02,-1.972046290534372470e-01,7.500000000000000000e-01,2.818826605809820682e-03
3.040000000000000036e+00,-4.260217378832500262e-03,-2.360615954819768672e-02,1.522966665737923719e-01,-1.153126863424595513e-02,-6.870515040224700609e-02,3.018836048669142347e-01,-1.764598710565532663e-02,-1.114408786147177977e-01,4.522240040275105066e-01,-2.398920941871660745e-02,-1.543557442254648859e-01,6.025040312935089348e-01,-3.030096732378450425e-02,-1.972637453950482067e-01,7.527873451139062144e-01,-3.035997169967094220e-02,-1.976822503878261361e-01,7.500000000000000000e-01,2.819205691213510882e-03
3.050000000000000266e+00,-3.909340440480539927e-03,-2.367938020113926137e-02,1.522949565459944254e-01,-1.050389393260542370e-02,-6.888567745551257837e-02,3.018804280820362451e-01,-1.597513096639489177e-02,-1.117020452199851271e-01,4.522222500318755500e-01,-2.167248508076004276e-02,-1.547015041508169320e-01,6.025035428203953103e-01,-2.733837314506561839e-02,-1.976933679459764726e-01,7.527881998791717821e-01,-2.739143370609237182e-02,-1.981153940498434629e-01,7.500000000000000000e-01,2.820457413558156642e-03
3.060000000000000053e+00,-3.557444810505995536e-03,-2.374732032862362369e-02,1.522932514045025054e-01,-9.473938918715179777e-03,-6.905085189855129923e-02,3.018772348132696126e-01,-1.430059811186449453e-02,-1.119384779927675433e-01,4.522203965324643749e-01,-1.935095070767301612e-02,-1.550133043463060301e-01,6.025028170754899159e-01,-2.436985574788910411e-02,-1.980798924506814163e-01,7.527886538917372139e-01,-2.441673275548668365e-02,-1.985039625839926380e-01,7.500000000000000000e-01,2.821103234500469542e-03
3.070000000000000284e+00,-3.204599941481941269e-03,-2.380992640552011264e-02,1.522915610798139807e-01,-8.441628474552395275e-03,-6.920068312315688641e-02,3.018740118279261697e-01,-1.262281114165550791e-02,-1.121506343556715468e-01,4.522182978624341709e-01,-1.702527771005101637e-02,-1.552924404555708071e-01,6.025014616668541434e-01,-2.139636803965575332e-02,-1.984256946563643931e-01,7.527879977756405383e-01,-2.143653814301815091e-02,-1.988478685639927246e-01,7.500000000000000000e-01,2.820066673407370210e-03
3.080000000000000071e+00,-2.850884772996225766e-03,-2.386719618767507017e-02,1.522898800763137217e-01,-7.407156110852875300e-03,-6.933493769137935581e-02,3.018708144286744166e-01,-1.094198825017399755e-02,-1.123375118038706794e-01,4.522162257293218524e-01,-1.469563560857245141e-02,-1.555366103276161205e-01,6.025001201910864523e-01,-1.841799033075510947e-02,-1.987268638893738559e-01,7.527873368956763400e-01,-1.845152039990233250e-02,-1.991470346124490920e-01,7.500000000000000000e-01,2.819027256353723396e-03
3.089999999999999858e+00,-2.496381089924540678e-03,-2.391913527518233634e-02,1.522882028103589025e-01,-6.370744781750052946e-03,-6.945349014469216764e-02,3.018676690102788940e-01,-9.258446310934670409e-03,-1.124984909126837546e-01,4.522143438216159606e-01,-1.236239708872571147e-02,-1.557443153975937022e-01,6.024992057932614387e-01,-1.543512940465667851e-02,-1.989807903016558854e-01,7.527874011210760052e-01,-1.546235114253830326e-02,-1.994013934182628789e-01,7.500000000000000000e-01,2.819087266206667889e-03
3.100000000000000089e+00,-2.141169623895669127e-03,-2.396573179833900655e-02,1.522865296301902094e-01,-5.332634290100745668e-03,-6.955632989691595824e-02,3.018645709155919898e-01,-7.572579755789919653e-03,-1.126335845789925016e-01,4.522126376299334671e-01,-1.002611141914710492e-02,-1.559155860448520337e-01,6.024986954916776716e-01,-1.244848936742046219e-02,-1.991875147442189464e-01,7.527881610170835680e-01,-1.246970292139833181e-02,-1.996108877517759062e-01,7.500000000000000000e-01,2.820201513293805941e-03
3.109999999999999876e+00,-1.785330007358293999e-03,-2.400695638165512014e-02,1.522848668343391720e-01,-4.293081660742032943e-03,-6.964356119410450296e-02,3.018614846194377366e-01,-5.884862505028419510e-03,-1.127434379606038484e-01,4.522109152141532418e-01,-7.687509114335898744e-03,-1.560519814392226368e-01,6.024981317144678661e-01,-9.459079730529517532e-03,-1.993497284892292720e-01,7.527888302868606107e-01,-9.474249069707387991e-03,-1.997754704776468770e-01,7.500000000000000000e-01,2.821180731265528988e-03
3.120000000000000107e+00,-1.428939841004135420e-03,-2.404276051084549767e-02,1.522832253548800086e-01,-3.252335994946192136e-03,-6.971528552636978293e-02,3.018583760011178119e-01,-4.195752309585932052e-03,-1.128288525598358516e-01,4.522089422803426961e-01,-5.347295980856283520e-03,-1.561555405095837457e-01,6.024969235661243872e-01,-6.467877062846303163e-03,-1.994710320486516031e-01,7.527883680169267233e-01,-6.476663551944946036e-03,-1.998951045654568104e-01,7.500000000000000000e-01,2.820445159849780097e-03
3.129999999999999893e+00,-1.072079695939999727e-03,-2.407313332717693141e-02,1.522816032499016425e-01,-2.210611219445822104e-03,-6.977129970888003296e-02,3.018552958998265145e-01,-2.505543079389550322e-03,-1.128890352032033556e-01,4.522069365611554037e-01,-3.005807839258437583e-03,-1.562245033886345835e-01,6.024955654718006093e-01,-3.475238326916449925e-03,-1.995484869138708095e-01,7.527876067050625064e-01,-3.477620812206360171e-03,-1.999697630980406815e-01,7.500000000000000000e-01,2.819260619682814693e-03
3.140000000000000124e+00,-7.148344339063566122e-04,-2.409809116766590750e-02,1.522799934650613529e-01,-1.168147909872373214e-03,-6.981146835391362215e-02,3.018522782661687831e-01,-8.146057028808156549e-04,-1.129232401264185087e-01,4.522051048953270591e-01,-6.635307624415044203e-04,-1.562570365258896532e-01,6.024945755590145335e-01,-4.817560863571682291e-04,-1.995788855230666570e-01,7.527874583213532977e-01,-4.777956224563077313e-04,-1.999994292775436056e-01,7.500000000000000000e-01,2.819006319252516986e-03
3.149999999999999911e+00,-3.572882642417709188e-04,-2.411763276514821905e-02,1.522783948988325475e-01,-1.251912019343029122e-04,-6.983577193202923639e-02,3.018493260402465572e-01,8.766666146129064793e-04,-1.129313577251733619e-01,4.522034761078261855e-01,1.678999509849525692e-03,-1.562528422312166043e-01,6.024940366036332096e-01,2.511895015843737013e-03,-1.995616806851903124e-01,7.527880772599755410e-01,2.522137069293111863e-03,-1.999840964292003420e-01,7.500000000000000000e-01,2.819913964651958854e-03
3.160000000000000142e+00,4.753628111405541283e-07,-2.413173877489667440e-02,1.522768124869432471e-01,9.180094567746036136e-04,-6.984430520897620676e-02,3.018464116415325305e-01,2.567858518108610388e-03,-1.129139119495752575e-01,4.522019022070578043e-01,4.021197267547513450e-03,-1.562131557810548244e-01,6.024935978265695269e-01,5.504957229688489141e-03,-1.994989831285985393e-01,7.527888626246473924e-01,5.521502290842304414e-03,-1.999237680028370934e-01,7.500000000000000000e-01,2.821076154162732112e-03
3.169999999999999929e+00,3.583742797761062075e-04,-2.414036962703526232e-02,1.522752569476519269e-01,1.961208202756215772e-03,-6.983722502796410603e-02,3.018434911534496057e-01,4.258560587707994893e-03,-1.128718615892319171e-01,4.522001144999512334e-01,6.362485854977121408e-03,-1.561403177806140741e-01,6.024925972671729690e-01,8.496685651775559220e-03,-1.993948604233987398e-01,7.527886599047378668e-01,8.519625197669541614e-03,-1.998184575720952649e-01,7.500000000000000000e-01,2.820741893800681778e-03
3.180000000000000160e+00,7.163273862594061884e-04,-2.414350570908992133e-02,1.522737305673353414e-01,3.004180719040998575e-03,-6.981439887817274259e-02,3.018406005282553428e-01,5.948437521666512934e-03,-1.128047919059752130e-01,4.521982308298284625e-01,8.702436703774952403e-03,-1.560334872091545255e-01,6.024912762251212195e-01,1.148656804744757620e-02,-1.992479740552094147e-01,7.527878542854441468e-01,1.151583122476938260e-02,-1.996681888313775188e-01,7.500000000000000000e-01,2.819497882341157405e-03
3.189999999999999947e+00,1.074250956146525354e-03,-2.414117226359329196e-02,1.522722253439240114e-01,4.046678375839064465e-03,-6.977568123567029490e-02,3.018377817497213123e-01,7.637069260026005738e-03,-1.127118479286995517e-01,4.521964972996286303e-01,1.104043707767579825e-02,-1.558905494178867424e-01,6.024902443105012440e-01,1.447378543898039313e-02,-1.990546220524862520e-01,7.527875132598549346e-01,1.450944623842551941e-02,-1.994729955905165664e-01,7.500000000000000000e-01,2.818960497028674857e-03
3.200000000000000178e+00,1.432061388842059994e-03,-2.413337943158251273e-02,1.522707386678142649e-01,5.088457265391676740e-03,-6.972104625770282615e-02,3.018350447330859776e-01,9.324056851651850442e-03,-1.125928037985284430e-01,4.521949840499902562e-01,1.337592522058679047e-02,-1.557108909431601240e-01,6.024896858126099763e-01,1.745760806330327874e-02,-1.988136889404212293e-01,7.527879681154261426e-01,1.749979668788945522e-02,-1.992329217671681141e-01,7.500000000000000000e-01,2.819628034989625151e-03
3.209999999999999964e+00,1.789675514764843935e-03,-2.412011873831116163e-02,1.522692740194453442e-01,6.129281271101093276e-03,-6.965058098626247807e-02,3.018323690195785503e-01,1.100903297237669672e-02,-1.124480646849766174e-01,4.521935846354935284e-01,1.570841255611127654e-02,-1.554954268825346486e-01,6.024893519507114048e-01,2.043743169663139736e-02,-1.985267103041989112e-01,7.527887957357651816e-01,2.048620975692497584e-02,-1.989480213769296846e-01,7.500000000000000000e-01,2.820862275084273004e-03
3.220000000000000195e+00,2.147010554306680395e-03,-2.410136169384005309e-02,1.522678410328424936e-01,7.168922975551416873e-03,-6.956446872931869307e-02,3.018297082901328365e-01,1.269166605991508059e-02,-1.122786096811350942e-01,4.521920325323339762e-01,1.803749319473239160e-02,-1.552464832109027859e-01,6.024885955728561671e-01,2.341279388281693880e-02,-1.981976842914229542e-01,7.527888746825686095e-01,2.346801351519109402e-02,-1.986183585211870883e-01,7.500000000000000000e-01,2.820964021475521472e-03
3.229999999999999982e+00,2.503983943858247192e-03,-2.407708194275461414e-02,1.522664459985470231e-01,8.207157188176734258e-03,-6.946267064896502474e-02,3.018270771368714023e-01,1.437162835748357140e-02,-1.120844798552003835e-01,4.521903239122688767e-01,2.036276330771420728e-02,-1.549642946826774725e-01,6.024873606973926154e-01,2.638323066140644407e-02,-1.978271210344136610e-01,7.527880730135131371e-01,2.644453706942105631e-02,-1.982440073726921548e-01,7.500000000000000000e-01,2.819734707980013112e-03
3.240000000000000213e+00,2.860514435073329125e-03,-2.404731022297312490e-02,1.522650807266895945e-01,9.243727397654864092e-03,-6.934503504068534330e-02,3.018245241980467286e-01,1.604844136927124215e-02,-1.118647587373227947e-01,4.521887309312599967e-01,2.268345758307396820e-02,-1.546465972117070375e-01,6.024863127572136490e-01,2.934765013082780635e-02,-1.974110649391271621e-01,7.527875490619808652e-01,2.941511071437262481e-02,-1.978250521588739708e-01,7.500000000000000000e-01,2.818929960356642266e-03
3.250000000000000000e+00,3.216519834103500394e-03,-2.401206866365993009e-02,1.522637409157589217e-01,1.027838566868856211e-02,-6.921153025066087427e-02,3.018220660518821097e-01,1.772167233092910785e-02,-1.116191033455586068e-01,4.521873654880543825e-01,2.499892202973260508e-02,-1.542924591468105011e-01,6.024857396000888876e-01,3.230515436049485184e-02,-1.969478283019560072e-01,7.527878151858728994e-01,3.237906608350735183e-02,-1.973615871428882340e-01,7.500000000000000000e-01,2.819321342421222520e-03
3.260000000000000231e+00,3.571916640225008491e-03,-2.397136015234801326e-02,1.522624284738991474e-01,1.131089948554329233e-02,-6.906223587567091038e-02,3.018196890405207000e-01,1.939096704186884373e-02,-1.113477988815676500e-01,4.521861624263752155e-01,2.730869197654662434e-02,-1.539024726844073210e-01,6.024854943986381883e-01,3.525517427785647417e-02,-1.964383673941491326e-01,7.527886263097489650e-01,3.533573629937163119e-02,-1.968537166024082741e-01,7.500000000000000000e-01,2.820539292322699412e-03
3.270000000000000018e+00,3.926620057688614759e-03,-2.392516804292612459e-02,1.522611515384219572e-01,1.234105146024966175e-02,-6.889734109731016076e-02,3.018173498259009713e-01,2.105604859822690633e-02,-1.110517541514213780e-01,4.521848816478357680e-01,2.961248915188082614e-02,-1.534787454393006234e-01,6.024849999922508026e-01,3.819746473264500064e-02,-1.958862698515420331e-01,7.527889868700938791e-01,3.828445612363989142e-02,-1.963015548061632087e-01,7.500000000000000000e-01,2.821077251192882860e-03
3.280000000000000249e+00,4.280543587512243217e-03,-2.387346316314881839e-02,1.522599196755168582e-01,1.336862160073115993e-02,-6.871691063841733893e-02,3.018150390451349585e-01,2.271664361373459257e-02,-1.107314720425166127e-01,4.521833956765952678e-01,3.191005484615948296e-02,-1.530225730085721103e-01,6.024839060416616876e-01,4.113182384789251800e-02,-1.952938457444724774e-01,7.527882589131177360e-01,4.122456210679167204e-02,-1.957052259882277045e-01,7.500000000000000000e-01,2.819968414042301700e-03
