t,l_0_0,l_0_1,l_0_2,l_1_0,l_1_1,l_1_2,l_2_0,l_2_1,l_2_2,l_3_0,l_3_1,l_3_2,l_4_0,l_4_1,l_4_2,l_dot_0_0,l_dot_0_1,l_dot_0_2,l_dot_1_0,l_dot_1_1,l_dot_1_2,l_dot_2_0,l_dot_2_1,l_dot_2_2,l_dot_3_0,l_dot_3_1,l_dot_3_2,l_dot_4_0,l_dot_4_1,l_dot_4_2
2.450000000000000178e+00,9.757110413725528925e-03,6.278347422790783380e-03,3.026557037206104549e-03,6.005489572107324328e-03,6.599728178566860101e-03,6.685672795409805004e-03,6.481756879729211329e-03,6.393443471761081978e-03,6.418717028538893470e-03,6.426047835804739490e-03,6.437322895966817761e-03,6.430594213709545266e-03,6.431922982264946104e-03,6.430341574554070128e-03,6.431700852634494522e-03,-2.846326051364938495e-03,5.854668804469140113e-03,-3.018874467933477506e-03,1.364726226747582487e-04,-6.450223445445403374e-04,5.190451510809831071e-04,6.800750036867004910e-06,6.696153243031190052e-05,-6.474745722391151846e-05,-1.000529159968524994e-06,-2.249256504091678170e-06,1.223316652807660794e-05,3.038438081341829002e-06,4.012003963119407037e-06,1.934130985085072067e-06
2.459999999999999964e+00,9.728275969768666182e-03,6.336890686728912855e-03,2.996728063165262669e-03,6.006877068741646800e-03,6.593260088265784531e-03,6.690839827944023745e-03,6.481808572226561635e-03,6.394110691274391620e-03,6.418069928485763305e-03,6.426025923409794949e-03,6.437296205461985436e-03,6.430714315720683673e-03,6.431944493792610303e-03,6.430376565810989008e-03,6.431715860484414800e-03,-2.920552194245916965e-03,5.853776762263537652e-03,-2.946757146784625622e-03,1.409867795353037748e-04,-6.485893368761204035e-04,5.143574710809949678e-04,3.642982029202072021e-06,6.647821569556132935e-05,-6.481070539683822876e-05,-3.232401103343917443e-06,-3.101209945738824938e-06,1.161294933176353131e-05,1.325589016245502790e-06,2.971835812131644977e-06,9.830207850576415046e-07
2.470000000000000195e+00,9.698700776444392491e-03,6.395416807307431964e-03,2.967621005376641120e-03,6.008285642163495484e-03,6.586755302729060263e-03,6.695979495092186339e-03,6.481800026789190892e-03,6.394771917198046295e-03,6.417446408017211425e-03,6.425960059320594102e-03,6.437259484278499110e-03,6.430845751018148850e-03,6.431939908749489954e-03,6.430399355199494654e-03,6.431726517153565220e-03,-2.994426374886176908e-03,5.851956778441986390e-03,-2.873914262207880824e-03,1.456320908002199405e-04,-6.520724609979938616e-04,5.095796804986965850e-04,8.434738256812210333e-07,6.587514209956472878e-05,-6.498586729525559417e-05,-5.114097984326451766e-06,-4.119835753424681485e-06,1.093581981748128896e-05,-2.125721373748496926e-07,1.876127604530892613e-06,3.936599515326086264e-08
2.479999999999999982e+00,9.668387029371824926e-03,6.453919459377238307e-03,2.939247149191474579e-03,6.009739703047276699e-03,6.580215854256848788e-03,6.701071780136500823e-03,6.481765411118148648e-03,6.395426482681642981e-03,6.416819449212003354e-03,6.425878117213672247e-03,6.437211724298055535e-03,6.430968136584581767e-03,6.431921134241040325e-03,6.430410705984759487e-03,6.431726634596514683e-03,-3.068216756401634382e-03,5.849157628006366322e-03,-2.800122928146859223e-03,1.503831399556142365e-04,-6.555062653183557544e-04,5.046752715747546570e-04,-1.290659346830029503e-06,6.513478615418998160e-05,-6.565837749856519041e-05,-6.271666845496305754e-06,-5.317574037364357439e-06,9.744349946690347678e-06,-1.433131801391101731e-06,7.024211379117523601e-07,-1.113220345238844014e-06
2.490000000000000213e+00,9.637335502652973410e-03,6.512393332346717856e-03,2.911620791265923189e-03,6.011275751873433257e-03,6.573645056524529337e-03,6.706085648428433861e-03,6.481755941101821107e-03,6.396075243389917793e-03,6.416145840490108769e-03,6.425821930602780563e-03,6.437153348045911681e-03,6.431048075529259903e-03,6.431905833400219409e-03,6.430412431787670656e-03,6.431705594753091629e-03,-3.142097595345476422e-03,5.845254492793223143e-03,-2.725289645417320380e-03,1.548930011058833657e-04,-6.589523424112107971e-04,4.998565386554996732e-04,-2.928716133991615950e-06,6.424641810967265162e-05,-6.684448460135951429e-05,-6.728849465368151889e-06,-6.694969280196701178e-06,7.866491874353007699e-06,-2.364973463381143858e-06,-5.857713532115656640e-07,-2.605712055212006941e-06
2.500000000000000000e+00,9.605547941600001832e-03,6.570824082386057460e-03,2.884747190462688161e-03,6.012868363474139881e-03,6.567041228729453804e-03,6.711041229031678226e-03,6.481744827150227005e-03,6.396716088331189792e-03,6.415447485216603345e-03,6.425772668260010430e-03,6.437081982436893002e-03,6.431099774308129784e-03,6.431886056387128847e-03,6.430402111956846564e-03,6.431666770470067900e-03,-3.215515805940426762e-03,5.840237383128198297e-03,-2.649879384281214004e-03,1.591308512025239148e-04,-6.624540592437018873e-04,4.952821705503153990e-04,-4.730217894999009238e-06,6.319455451220468622e-05,-6.778609763968636618e-05,-7.252560785962430356e-06,-8.236188906769413611e-06,6.136534752297207230e-06,-3.322185897112982036e-06,-1.960624611209347515e-06,-4.068616280925349691e-06
2.510000000000000231e+00,9.573029566633091403e-03,6.629197676356077783e-03,2.858627523880536044e-03,6.014487398750933966e-03,6.560399742494329653e-03,6.715966147385931881e-03,6.481694978086698089e-03,6.397342914299435079e-03,6.414760395820685510e-03,6.425701707836450720e-03,6.436992072969454151e-03,6.431150228069427988e-03,6.431849867036733108e-03,6.430376098390757147e-03,6.431618564749692381e-03,-3.288158884094537389e-03,5.834149100730857095e-03,-2.574038996562574063e-03,1.635893684043550724e-04,-6.659992405072930272e-04,4.906465327504154700e-04,-6.441325941566052248e-06,6.200706548470633929e-05,-6.856572280520635868e-05,-7.800962627076478176e-06,-9.891658598222908199e-06,4.662336728015397849e-06,-4.279471419467497856e-06,-3.358995555785983065e-06,-5.391099246839868694e-06
2.520000000000000018e+00,9.539787388730574733e-03,6.687502215093929329e-03,2.833265938691109827e-03,6.016128407495169479e-03,6.553719205886869570e-03,6.720865463514055609e-03,6.481600027009799467e-03,6.397953688123539547e-03,6.414092189499296173e-03,6.425603620976336541e-03,6.436881948719424401e-03,6.431205753621414140e-03,6.431795044476431786e-03,6.430333577566190069e-03,6.431563229660731788e-03,-3.359934763687194396e-03,5.826958813998959520e-03,-2.497762236853229463e-03,1.685037884908068494e-04,-6.695837553576505221e-04,4.857734647119325627e-04,-7.848318424055726950e-06,6.073605523738055624e-05,-6.938579936088629465e-05,-8.243858425510771271e-06,-1.159430916859962766e-05,3.310029999854958367e-06,-5.183585663164304904e-06,-4.738270606753462394e-06,-6.605624289498919591e-06
2.530000000000000249e+00,9.505830160144739319e-03,6.745727846237959888e-03,2.808669624001605344e-03,6.017812521023231491e-03,6.547001570601914018e-03,6.725721609487731595e-03,6.481484290762683925e-03,6.398550637985227392e-03,6.413421874850049921e-03,6.425496179795556206e-03,6.436753984165094825e-03,6.431251758527870531e-03,6.431729079660841036e-03,6.430276620753929556e-03,6.431496756982539240e-03,-3.430959798254822404e-03,5.818560390472483738e-03,-2.420903601618284561e-03,1.738337454671590860e-04,-6.732131978811839662e-04,4.806331935933514776e-04,-8.813659412261612625e-06,5.945691261846712652e-05,-7.053466444521251340e-05,-8.395861626793003975e-06,-1.326011077763470034e-05,1.734742794356282074e-06,-5.967092669501825085e-06,-6.077119331398085732e-06,-7.876422863416520953e-06
2.540000000000000036e+00,9.471167215127444458e-03,6.803865917422538198e-03,2.784848811072283912e-03,6.019579752616411629e-03,6.540252005314326107e-03,6.730499345018343786e-03,6.481395699948622538e-03,6.399140312455971896e-03,6.412704984738766198e-03,6.425415458037745178e-03,6.436614497097432885e-03,6.431255863718491131e-03,6.431667103378457123e-03,6.430209748199851132e-03,6.431409507728928256e-03,-3.501449124911282934e-03,5.808793699337876267e-03,-2.343300385726105987e-03,1.792136004671282296e-04,-6.769219594060721986e-04,4.754222589966025691e-04,-9.472352115604076135e-06,5.822859144359310150e-05,-7.213968135489788516e-05,-8.223480601882335962e-06,-1.482340922368842722e-05,-3.661539034897203072e-07,-6.632633251938425527e-06,-7.387260052898688318e-06,-9.392630238279610098e-06
2.550000000000000266e+00,9.435804709424837344e-03,6.861901584048048751e-03,2.761808424915660094e-03,6.021419409539568134e-03,6.533469166322775079e-03,6.735207080402756501e-03,6.481322316118608151e-03,6.399722747964815134e-03,6.411949789312570286e-03,6.425352722921176540e-03,6.436463899651877207e-03,6.431222757790566735e-03,6.431605288030409380e-03,6.430132453982185907e-03,6.431302183413251453e-03,-3.571010641477805666e-03,5.797663172488289052e-03,-2.265369204628827488e-03,1.843872548817145790e-04,-6.807597157496003953e-04,4.704372881953383439e-04,-1.057622336392808193e-05,5.697712913535409604e-05,-7.338562238854188461e-05,-8.480172117415548543e-06,-1.634777785291312112e-05,-2.186109044864740918e-06,-7.491413809404084246e-06,-8.695221231853024675e-06,-1.082697474321932248e-05
2.560000000000000053e+00,9.399752932641693842e-03,6.919818354452400913e-03,2.739545841520993862e-03,6.023299772879108990e-03,6.526644586897287562e-03,6.739876831966805891e-03,6.481220851350269138e-03,6.400289110988298391e-03,6.411200184393363137e-03,6.425272802927531855e-03,6.436295370323850441e-03,6.431186209027694653e-03,6.431528726458697609e-03,6.430040592199736879e-03,6.431185612821397647e-03,-3.639321381551787610e-03,5.785248646453285647e-03,-2.187303423286382758e-03,1.897542865703776298e-04,-6.846464797081670871e-04,4.654002791835467603e-04,-1.200396040917917842e-05,5.575916258318777707e-05,-7.424906107494139618e-05,-9.223980837077611888e-06,-1.779101175439309578e-05,-3.507831147909112962e-06,-8.553033997586219299e-06,-9.946147235759646971e-06,-1.202324923342219479e-05
2.569999999999999840e+00,9.363023135140962488e-03,6.977602149567183575e-03,2.718061725085799043e-03,6.025212080814349412e-03,6.519775268826316465e-03,6.744518336635254956e-03,6.481076043820085258e-03,6.400836920327745462e-03,6.410471871982272897e-03,6.425162074455910942e-03,6.436107378401194866e-03,6.431159331645837189e-03,6.431431672083077165e-03,6.429933255594160076e-03,6.431064409910453895e-03,-3.706343109502510755e-03,5.771573610334144663e-03,-2.109080078865745687e-03,1.955167440409594757e-04,-6.885192399755940421e-04,4.601259054069811900e-04,-1.354493333413348277e-05,5.464461971210448211e-05,-7.493057746143429068e-05,-1.030360050588179724e-05,-1.909817382163848514e-05,-4.457579286513182462e-06,-9.747904772775567331e-06,-1.110393216185890389e-05,-1.300716486383488043e-05
2.580000000000000071e+00,9.325626987653800812e-03,7.035241248408239528e-03,2.697360618523255826e-03,6.027170796739017740e-03,6.512864310756450240e-03,6.749118137978925291e-03,6.480901648533951218e-03,6.401370879537572958e-03,6.409750522075084202e-03,6.425029520926873322e-03,6.435904324600644211e-03,6.431132870893615898e-03,6.431317982436573696e-03,6.429813007907246407e-03,6.430936282730643529e-03,-3.772298043817407485e-03,5.756604699267552951e-03,-2.030500340806829992e-03,2.016157460244961800e-04,-6.923460674174780009e-04,4.545842864930254939e-04,-1.500692155386219737e-05,5.369758136627820225e-05,-7.574279907317624683e-05,-1.145317423415242211e-05,-2.021804457449160133e-05,-5.408813209579216110e-06,-1.096719271199817595e-05,-1.216051503299392982e-05,-1.395201060086069550e-05
2.589999999999999858e+00,9.287576021282776401e-03,7.092726068398993652e-03,2.677451103753608966e-03,6.029211692280711521e-03,6.505920775440291945e-03,6.753641055079561903e-03,6.480738633177865818e-03,6.401902775656239872e-03,6.408993095581660623e-03,6.424905581596094921e-03,6.435696426126344578e-03,6.431075886564299911e-03,6.431200623910717992e-03,6.429685720200184300e-03,6.430792109740536382e-03,-3.837620905593126883e-03,5.740257372730987913e-03,-1.951243021451388700e-03,2.077102570167442606e-04,-6.961394511825174779e-04,4.489367794565782602e-04,-1.629784840048435321e-05,5.295420372025116669e-05,-7.700552729110150070e-05,-1.237862757860228811e-05,-2.112178121698257981e-05,-6.876128403850174508e-06,-1.209870837732633902e-05,-1.314281446151104507e-05,-1.513475473755491664e-05
2.600000000000000089e+00,9.248876214723752293e-03,7.150043587292240037e-03,2.658340403597262303e-03,6.031337385132905932e-03,6.498947451901751840e-03,6.758081718274524911e-03,6.480592290837202708e-03,6.402437259711312757e-03,6.408189704094283644e-03,6.424795459334569150e-03,6.435487704180584655e-03,6.430979209817528665e-03,6.431081769874185186e-03,6.429552952522434028e-03,6.430628212563330517e-03,-3.902172607757639980e-03,5.722570951455946756e-03,-1.871592749332640256e-03,2.133996799726137997e-04,-6.999984267993736905e-04,4.435901105520582304e-04,-1.807607374899951972e-05,5.223159985837231325e-05,-7.797154955163759760e-05,-1.364724273642997212e-05,-2.198318723002786433e-05,-8.212439716189995418e-06,-1.338033694193424059e-05,-1.413924775194706688e-05,-1.632308146660889296e-05
2.609999999999999876e+00,9.209536560051930984e-03,7.207177790724100287e-03,2.640025385307184433e-03,6.033513079789833491e-03,6.491933302048142652e-03,6.762476594108344022e-03,6.480417217649097998e-03,6.402961555426273099e-03,6.407389098467927702e-03,6.424663330012659289e-03,6.435267857365821291e-03,6.430879537401939378e-03,6.430946230740492570e-03,6.429408957952904673e-03,6.430456099414796033e-03,-3.965684349558805215e-03,5.703715948463314658e-03,-1.791776196032948253e-03,2.190111577592251924e-04,-7.038205984609196761e-04,4.383206584767147958e-04,-2.027454711532121728e-05,5.151451954264098655e-05,-7.848702667612305760e-05,-1.534022215188812812e-05,-2.285913019240019475e-05,-9.073959405444770949e-06,-1.482555942257320452e-05,-1.513883721038525842e-05,-1.730875197036140718e-05
2.620000000000000107e+00,9.169566690623288246e-03,7.264115359102794184e-03,2.622505816083466230e-03,6.035723780143341204e-03,6.484873511254297951e-03,6.766841892845419128e-03,6.480192151195870998e-03,6.403469671865107994e-03,6.406614903662098855e-03,6.424491958034331610e-03,6.435031918240885149e-03,6.430795444546330737e-03,6.430786816701256937e-03,6.429251114774755214e-03,6.430281954313262459e-03,-4.028154552661515446e-03,5.683780412382320388e-03,-1.711760079600610279e-03,2.247988526456420097e-04,-7.075133281541742987e-04,4.328975771833219830e-04,-2.260001011782860638e-05,5.085127345975742029e-05,-7.877721130933538064e-05,-1.723485304292304363e-05,-2.373247358726676307e-05,-9.584212063570671399e-06,-1.632992437872464626e-05,-1.611619868152566837e-05,-1.810527527833547968e-05
2.629999999999999893e+00,9.128975356300172636e-03,7.320845828339590800e-03,2.605786277315994947e-03,6.037976732087123148e-03,6.477771508757221471e-03,6.771169577918232860e-03,6.479924739281959188e-03,6.403964988570868232e-03,6.405858747134615845e-03,6.424287134248266029e-03,6.434782286246560311e-03,6.430721396064089865e-03,6.430606210875827386e-03,6.429080777884940701e-03,6.430104394349459192e-03,-4.089788000507429619e-03,5.662758496209768962e-03,-1.631348902162986156e-03,2.307993646704004412e-04,-7.110483480536938707e-04,4.272385736146916391e-04,-2.477866502061057627e-05,5.029084753034171251e-05,-7.918171999468054758e-05,-1.902232224999448582e-05,-2.456050506072513716e-05,-1.011160568185667775e-05,-1.776514766734342080e-05,-1.705786992452930617e-05,-1.887129056173708470e-05
2.640000000000000124e+00,9.087770386393341157e-03,7.377361551430343910e-03,2.589876184999008804e-03,6.040301274020699017e-03,6.470638955337988316e-03,6.775427475827325990e-03,6.479651397277971271e-03,6.404460267062562877e-03,6.405080337983090795e-03,6.424077582525287815e-03,6.434528743139231698e-03,6.430627772313958837e-03,6.430416927481741145e-03,6.428903275558089069e-03,6.429914462722637232e-03,-4.150990615868522214e-03,5.640551339058643733e-03,-1.550191566466069390e-03,2.368280027023345210e-04,-7.144638272443902104e-04,4.214153598507940903e-04,-2.656672069512430579e-05,4.987927781550559396e-05,-8.014072765930397517e-05,-2.031829943652103368e-05,-2.527815562375410849e-05,-1.125599349298403036e-05,-1.898352947530705103e-05,-1.796364454195399621e-05,-1.990518004254922192e-05
2.649999999999999911e+00,9.045956272963187605e-03,7.433652514922409194e-03,2.574786031729291418e-03,6.042714189181491898e-03,6.463484805348245800e-03,6.779594336616385705e-03,6.479396651961848337e-03,6.404966320996183411e-03,6.404248872010762615e-03,6.423884316449201409e-03,6.434279812222923681e-03,6.430489571795872106e-03,6.430228036110051219e-03,6.428722668903920530e-03,6.429703563758187856e-03,-4.211775129413421019e-03,5.617135500162059869e-03,-1.468422270904291881e-03,2.424726032991780355e-04,-7.179297866386737592e-04,4.158534572059880666e-04,-2.844687528544381682e-05,4.940904080277656353e-05,-8.112144219118091353e-05,-2.148292910564825441e-05,-2.605082455087704926e-05,-1.264926882389974068e-05,-2.014673171802764358e-05,-1.892586975365456779e-05,-2.111036731242568694e-05
2.660000000000000142e+00,9.003538588308353588e-03,7.489704429710980146e-03,2.560514416403545171e-03,6.045182935148882448e-03,6.456296027923071230e-03,6.783706407068272777e-03,6.479121571769894464e-03,6.405466601467695378e-03,6.403410447836005263e-03,6.423678136510668595e-03,6.434021885109227068e-03,6.430340220346832461e-03,6.430027095353880659e-03,6.428531936253591497e-03,6.429481778862007786e-03,-4.271763676747023473e-03,5.592691668506105836e-03,-1.386408373043848848e-03,2.479819404658368089e-04,-7.213906553147299196e-04,4.104371527311177791e-04,-3.055355606888164556e-05,4.877749795277846171e-05,-8.169891446512580471e-05,-2.279898197468490978e-05,-2.701427582589763696e-05,-1.368490900878132236e-05,-2.135503983396616439e-05,-1.996791569302005005e-05,-2.217518718301760101e-05
2.669999999999999929e+00,8.960525013716847537e-03,7.545505223887946471e-03,2.547060435920384287e-03,6.047688703219858929e-03,6.449064100959435268e-03,6.787786195332508495e-03,6.478802155610602180e-03,6.405949058365714363e-03,6.402596257843554649e-03,6.423440590476349119e-03,6.433744743520656423e-03,6.430203529916528847e-03,6.429806379331937105e-03,6.428326181170557554e-03,6.429256872137371383e-03,-4.330839385830275237e-03,5.567303850135566987e-03,-1.304185514985908975e-03,2.536968100077863545e-04,-7.247324942066429073e-04,4.048688039638642460e-04,-3.260021922567865951e-05,4.805838165631219183e-05,-8.207608648609277424e-05,-2.409966014426531962e-05,-2.812747026859726049e-05,-1.441338397333313904e-05,-2.252647898914463356e-05,-2.104650938637674581e-05,-2.306751736555031815e-05
2.680000000000000160e+00,8.916923733194857468e-03,7.601044809400636301e-03,2.534427588918840898e-03,6.050234202871760877e-03,6.441790527906314338e-03,6.791831008030434734e-03,6.478441139533419255e-03,6.406413964209199154e-03,6.401804820119173615e-03,6.423174020721206245e-03,6.433448106788421453e-03,6.430078965623565145e-03,6.429567119766442171e-03,6.428105510681278445e-03,6.429029031710137287e-03,-4.389054836868290684e-03,5.540932473723842420e-03,-1.221637303208517565e-03,2.597400550431213230e-04,-7.279191218783151061e-04,3.990103861405707884e-04,-3.435854286600689998e-05,4.734574241852282606e-05,-8.255390878328734596e-05,-2.517868831174266712e-05,-2.929244446098017640e-05,-1.511753149475942242e-05,-2.357597473722325526e-05,-2.211634220392867274e-05,-2.389634668950685486e-05
2.689999999999999947e+00,8.872743433466773536e-03,7.656315082051804929e-03,2.522623775778366773e-03,6.052843661762277380e-03,6.434486837764688029e-03,6.795812950255213959e-03,6.478067996728752165e-03,6.406873914147451742e-03,6.401001978449651943e-03,6.422901564228501552e-03,6.433141631852435684e-03,6.429941645755467977e-03,6.429319505983134911e-03,6.427875035275225878e-03,6.428790869728749288e-03,-4.446632062310332083e-03,5.513414390572954522e-03,-1.138495308566626028e-03,2.660165660025536321e-04,-7.309921145234652253e-04,3.928834921962449825e-04,-3.565842702996889084e-05,4.675394885889983584e-05,-8.353134041016629290e-05,-2.579031377118859219e-05,-3.035431074727314290e-05,-1.631255720176393178e-05,-2.441535301950001455e-05,-2.313006985975718719e-05,-2.491177510262755800e-05
2.700000000000000178e+00,8.827991612636334334e-03,7.711306979913945363e-03,2.511659736197447042e-03,6.055544999078525149e-03,6.427167881732928113e-03,6.799697698827170123e-03,6.477718538850560023e-03,6.407346997103567643e-03,6.400142344844818657e-03,6.422652002339452465e-03,6.432839839683569295e-03,6.429756780160638362e-03,6.429076059853728459e-03,6.427641897576027823e-03,6.428531233431273792e-03,-4.503681374832119166e-03,5.484608433337388733e-03,-1.054716198413168304e-03,2.721593220342489387e-04,-7.341333676148634494e-04,3.868405939060952045e-04,-3.679032008800369472e-05,4.618547504311369087e-05,-8.481714588584360510e-05,-2.609527467498521037e-05,-3.134099248588151907e-05,-1.800658487964498043e-05,-2.513157358324605170e-05,-2.412733375472201136e-05,-2.618399398648145812e-05
2.709999999999999964e+00,8.782674661777897102e-03,7.766006016842613886e-03,2.501535292663473794e-03,6.058314221170021940e-03,6.419821281772168133e-03,6.803514022965503720e-03,6.477364493993725478e-03,6.407818433246241854e-03,6.399261326020650419e-03,6.422404344088639139e-03,6.432531262694819035e-03,6.429549181997168752e-03,6.428827681897637987e-03,6.427400366338173118e-03,6.428257308383819937e-03,-4.559766619665227803e-03,5.454689790045322978e-03,-9.707986494161180337e-04,2.782204380889988639e-04,-7.373654901392542958e-04,3.809691683114402967e-04,-3.817575911225608640e-05,4.541725220793729664e-05,-8.565104442872457165e-05,-2.661511508703820852e-05,-3.249624031067983176e-05,-1.931852800290531424e-05,-2.593017412288635759e-05,-2.518822701278526204e-05,-2.731155754472404260e-05
2.720000000000000195e+00,8.736802046159827806e-03,7.820399590363041886e-03,2.492247023388565342e-03,6.061130614589860417e-03,6.412433370389222266e-03,6.807290383726104406e-03,6.476978255616817198e-03,6.408269993604423856e-03,6.398398787492933296e-03,6.422136715429530886e-03,6.432201185438307309e-03,6.429349471240297653e-03,6.428565019095254691e-03,6.427143733664525578e-03,6.427979186368609245e-03,-4.614671908292686600e-03,5.423744010278857934e-03,-8.868523580506967700e-04,2.845590222571195253e-04,-7.405206680611630754e-04,3.749254190137304163e-04,-3.959899877592507956e-05,4.456962497148896183e-05,-8.618592386794895598e-05,-2.727397609604255302e-05,-3.375255180760479548e-05,-2.020849083508360346e-05,-2.676417201382573973e-05,-2.625651994898001715e-05,-2.821441494000400562e-05
2.729999999999999982e+00,8.690384550356927348e-03,7.874476394529946952e-03,2.483795650690511034e-03,6.063993099918158977e-03,6.405002721318081571e-03,6.811029588755213547e-03,6.476555900401861736e-03,6.408698934377525004e-03,6.397561690679407290e-03,6.421845457647355586e-03,6.431847345673096135e-03,6.429163863636641260e-03,6.428286663232528862e-03,6.426871211126164093e-03,6.427699358928660490e-03,-4.668379327912019865e-03,5.391737760859432495e-03,-8.028118140503678673e-04,2.913124529780026064e-04,-7.435169565830167379e-04,3.685361491065485971e-04,-4.088767809078430488e-05,4.377974185709441367e-05,-8.668484891362443988e-05,-2.793694420423990511e-05,-3.498475157284785722e-05,-2.089012267929065756e-05,-2.757473087397324774e-05,-2.727331504559951349e-05,-2.896386428510146834e-05
2.740000000000000213e+00,8.643434255865561563e-03,7.928226394431945462e-03,2.476186065982627360e-03,6.066920175862181540e-03,6.397540163984079958e-03,6.814708811704774626e-03,6.476117146321591980e-03,6.409118037013705575e-03,6.396724072764824014e-03,6.421545106412050036e-03,6.431479972242699038e-03,6.428974131776770545e-03,6.427999140914103515e-03,6.426587940710334380e-03,6.427412694408501589e-03,-4.721066625510335693e-03,5.358519810386396832e-03,-7.184403203935752630e-04,2.983933112832769198e-04,-7.463601476987293893e-04,3.618031052566733912e-04,-4.191937197561796747e-05,4.319811211475811262e-05,-8.751167178171071338e-05,-2.841623200406072505e-05,-3.601312920240146549e-05,-2.182190393164511828e-05,-2.829375902939100436e-05,-2.817841027344031966e-05,-2.977919539365762449e-05
2.750000000000000000e+00,8.595963127765943526e-03,7.981639750912965930e-03,2.469427167714639652e-03,6.069942711251644432e-03,6.390065619544969475e-03,6.818287492328601630e-03,6.475697786714504182e-03,6.409552269169750509e-03,6.395835469522179705e-03,6.421263065240762416e-03,6.431119290290496400e-03,6.428742943953463448e-03,6.427714553114965458e-03,6.426303601482964527e-03,6.427107709301621390e-03,-4.772982045064802850e-03,5.323900242010230766e-03,-6.335195834219066284e-04,3.054573804257134729e-04,-7.491957103441429077e-04,3.550048145426970905e-04,-4.280977557194696597e-05,4.283766294069894922e-05,-8.877456588909686736e-05,-2.867704965264804813e-05,-3.675412670903143803e-05,-2.333320910722140145e-05,-2.892739830628519409e-05,-2.896868030608422352e-05,-3.086843298935948508e-05
2.760000000000000231e+00,8.547978989150458937e-03,8.034702072712607973e-03,2.463520762410545146e-03,6.073048400348699666e-03,6.382572576471558408e-03,6.821780097241283113e-03,6.475283620850463134e-03,6.409994955491365304e-03,6.394912386567697116e-03,6.420989150185762474e-03,6.430760796220987355e-03,6.428480616746649716e-03,6.427428415793188729e-03,6.426015810625227732e-03,6.426786899533219917e-03,-4.823823108592693518e-03,5.288063887408990874e-03,-5.485297493920854610e-04,3.123537633464034172e-04,-7.521465604408448602e-04,3.484321971121917224e-04,-4.408409137309450879e-05,4.232870935250131748e-05,-8.956300282480990794e-05,-2.925964070328856563e-05,-3.757976038377112580e-05,-2.449604700332980086e-05,-2.969614781326074794e-05,-2.979401691601242053e-05,-3.184543330354391486e-05
2.770000000000000018e+00,8.499492732957660696e-03,8.087400056689350927e-03,2.458460995959824581e-03,6.076213848186092122e-03,6.375042235213223933e-03,6.825221375995756470e-03,6.474843023392105185e-03,6.410421715734166727e-03,6.394003319833660090e-03,6.420698019955066102e-03,6.430385242924305071e-03,6.428224229486227508e-03,6.427129713817464514e-03,6.425715930358222132e-03,6.426462409382041260e-03,-4.873370479157199293e-03,5.251167604322980707e-03,-4.636390779837476711e-04,3.194021202564499150e-04,-7.549938992232615260e-04,3.417463327320503308e-04,-4.558436718980043897e-05,4.176331329680672388e-05,-8.992752676592614795e-05,-3.013056018380311351e-05,-3.848581332056058004e-05,-2.514854146556207140e-05,-3.056448823399193928e-05,-3.062624837285010649e-05,-3.257433779740922933e-05
2.780000000000000249e+00,8.450516112488039647e-03,8.139721990982569377e-03,2.454246246433916014e-03,6.079433212852312571e-03,6.367469861333800024e-03,6.828620611196854068e-03,6.474365814620509224e-03,6.410825404943166876e-03,6.393124278058822524e-03,6.420381053906949395e-03,6.429986886357684679e-03,6.427986831483018838e-03,6.426814860465214149e-03,6.425401557478418318e-03,6.426138913589001835e-03,-4.921615335462397288e-03,5.213233576679697327e-03,-3.787979000253452119e-04,3.267544097082493242e-04,-7.576032517960489942e-04,3.347361509331127707e-04,-4.712130721991656486e-05,4.128281951933142693e-05,-9.012307887031981179e-05,-3.113895427901918720e-05,-3.936977676055409333e-05,-2.546835459052772079e-05,-3.146103462148403370e-05,-3.141410572797455352e-05,-3.310210100564787218e-05
2.790000000000000036e+00,8.401061403911015343e-03,8.191657582952472511e-03,2.450879578214757749e-03,6.082718104698001116e-03,6.359865284495845421e-03,6.831961158305866789e-03,6.473863512866114001e-03,6.411216930943002337e-03,6.392257652591304060e-03,6.420046712681302427e-03,6.429574184969863611e-03,6.427756321596269327e-03,6.426487849534076591e-03,6.425076782077349113e-03,6.425813146126611516e-03,-4.968742278619784312e-03,5.174159118198261298e-03,-2.937763169003256296e-04,3.343629311023916346e-04,-7.599510021598498023e-04,3.273675531983078119e-04,-4.853460316015918111e-05,4.103412915818259655e-05,-9.051445021450136186e-05,-3.207197671218942362e-05,-4.006911379125892563e-05,-2.588851198110607703e-05,-3.230243934733573739e-05,-3.209999860108117163e-05,-3.362731568570382333e-05
2.800000000000000266e+00,8.351140965377906039e-03,8.243197592902226298e-03,2.448368826218837949e-03,6.086095782663331413e-03,6.352251960968056596e-03,6.835202510442899178e-03,6.473367530116819202e-03,6.411624372442743629e-03,6.391354225032196135e-03,6.419719297425236296e-03,6.429169203047068945e-03,6.427496606902522586e-03,6.426159690663122911e-03,6.424751849913875636e-03,6.425474123742552258e-03,-5.015088422569096045e-03,5.133743764167661081e-03,-2.082315731721613369e-04,3.419647956088691992e-04,-7.621501842463469789e-04,3.198267051147653467e-04,-4.975943546224894477e-05,4.110704818147629659e-05,-9.144536585230429206e-05,-3.272553366572145264e-05,-4.042188392630987806e-05,-2.696425688091221359e-05,-3.302266011032362433e-05,-3.264424215169364296e-05,-3.444493821449189346e-05
